generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,301.64,9.0171,8.5451,161,200,841
2,294.00,301.61,9.2000,8.4803,165,200,1572
3,294.00,309.97,9.5971,9.2457,151,200,4049
4,294.00,310.60,10.3686,9.9368,200,200,5579
5,294.00,307.41,10.6800,10.3093,200,200,6771
6,294.00,299.83,11.1629,10.6758,200,200,8118
7,294.00,300.16,11.4000,10.8973,200,200,9386
8,294.00,300.58,11.8457,11.1046,200,200,10662
9,294.00,301.00,12.1086,11.4097,200,200,11916
10,294.00,301.53,12.0800,11.6404,200,200,13216
11,294.00,300.92,12.2314,11.8113,200,200,14594
12,294.00,299.45,12.5514,12.0087,200,200,16052
13,294.00,299.94,12.5971,12.2215,200,200,17527
14,294.00,301.58,12.7371,12.4446,200,200,19038
