generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.43,9.0771,8.5272,167,200,820
2,294.00,302.70,9.1143,8.4696,165,200,1520
3,294.00,297.93,10.0543,9.5398,138,200,3743
4,294.00,299.84,10.4029,10.1956,87,200,4752
5,294.00,298.53,10.7657,10.4783,89,200,5737
6,294.00,297.98,11.1029,10.7900,58,200,6721
7,294.00,297.49,11.1657,10.9211,78,200,7653
8,294.00,298.33,11.5114,11.1105,99,200,8642
9,294.00,298.89,11.7914,11.4590,88,200,9710
10,294.00,297.73,11.9086,11.5877,79,200,10865
11,294.00,297.94,11.9543,11.6876,70,200,11983
12,294.00,298.06,11.9714,11.7673,63,200,13045
13,294.00,297.29,12.1200,11.8973,34,200,14162
14,294.00,298.34,12.3429,12.1234,83,200,15254
