generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.08,9.0686,8.5309,164,200,907
2,294.00,303.09,9.1486,8.4675,165,200,1817
3,294.00,306.88,10.1114,9.6145,194,200,4316
4,294.00,303.85,10.6314,10.2579,200,200,5927
5,294.00,301.26,11.0143,10.6825,200,200,7098
6,294.00,300.83,11.4000,10.9461,200,200,8535
7,294.00,301.62,11.7857,11.4286,200,200,10158
8,294.00,302.84,12.0714,11.6978,200,200,12082
9,294.00,303.77,12.2314,11.8844,200,200,14103
10,294.00,302.24,12.3857,12.0218,200,200,16203
11,294.00,304.16,12.4829,12.1880,200,200,18454
12,294.00,303.51,12.6057,12.3359,200,200,20739
13,294.00,304.12,12.7600,12.4672,200,200,23056
14,294.00,301.86,12.8629,12.5317,200,200,25494
