generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,301.68,8.9257,8.5227,158,200,844
2,294.00,303.41,9.1514,8.4789,155,200,1553
3,294.00,303.70,9.8486,9.5334,138,200,4057
4,294.00,299.55,10.7114,10.0225,129,200,5494
5,294.00,299.01,11.1457,10.5739,118,200,6891
6,294.00,298.19,11.5486,11.0795,154,200,8383
7,294.00,299.20,11.9857,11.5405,196,200,10029
8,294.00,301.46,12.2286,11.9756,200,200,11927
9,294.00,300.45,12.4343,12.2245,200,200,13919
10,294.00,302.32,12.8114,12.4924,200,200,15985
11,294.00,303.77,12.8629,12.6432,200,200,18073
12,294.00,305.30,12.9800,12.7897,200,200,20249
13,294.00,311.20,13.2629,12.9578,200,200,22445
14,294.00,308.82,13.3114,13.0016,200,200,24644
