generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,301.58,8.8457,8.5147,158,200,956
2,294.00,302.51,8.9486,8.4595,157,200,1705
3,294.00,301.37,9.8971,9.5238,111,200,3651
4,294.00,302.88,10.9914,10.2973,152,200,4426
5,294.00,306.82,11.4629,10.9491,199,200,5145
6,294.00,305.01,11.6829,11.3301,200,200,5898
7,294.00,301.29,12.0257,11.6269,200,200,6816
8,294.00,301.77,12.1914,11.9049,200,200,7779
9,294.00,300.65,12.4000,12.0918,200,200,9146
10,294.00,300.87,12.5486,12.2169,200,200,10564
11,294.00,302.63,12.7171,12.3733,200,200,12100
12,294.00,303.21,12.8029,12.4955,200,200,13653
13,294.00,301.08,12.9686,12.5579,200,200,15337
14,294.00,302.97,13.1143,12.7546,200,200,17087
