generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,300.28,8.9943,8.5333,173,200,1013
2,294.00,301.37,9.2486,8.4624,167,200,1883
3,294.00,299.75,9.9629,9.4714,106,200,3957
4,294.00,304.60,10.7914,10.4280,200,200,4705
5,294.00,305.52,11.3571,11.0291,196,200,5409
6,294.00,301.40,11.8029,11.4181,200,200,6047
7,294.00,299.75,12.2571,11.7795,200,200,6691
8,294.00,300.45,12.4857,12.1225,200,200,7364
9,294.00,300.66,12.7429,12.4106,200,200,8069
10,294.00,300.43,13.0571,12.7127,200,200,8828
11,294.00,303.46,13.2371,12.9550,200,200,9609
12,294.00,307.12,13.4829,13.1770,200,200,10541
13,294.00,304.69,13.6371,13.2528,200,200,11644
14,294.00,306.60,13.7543,13.3731,200,200,12950
