generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,300.80,9.0886,8.5200,162,200,931
2,294.00,301.31,8.9000,8.4638,162,200,1730
3,294.00,307.90,10.2486,9.6465,136,200,3782
4,294.00,303.58,10.9914,10.2179,104,200,5128
5,294.00,300.88,11.3457,10.7141,107,200,6271
6,294.00,311.03,11.8429,11.2785,159,200,7651
7,294.00,313.82,11.9629,11.5738,166,200,9205
8,294.00,313.13,12.2029,11.7259,200,200,10933
9,294.00,313.45,12.2771,11.9024,200,200,12761
10,294.00,313.26,12.4400,12.0205,200,200,14726
11,294.00,313.85,12.5371,12.1036,200,200,16732
12,294.00,315.19,12.6143,12.2298,200,200,18767
13,294.00,308.59,12.7257,12.3317,200,200,20935
14,294.00,308.24,12.8029,12.4260,200,200,23192
