generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,301.81,8.8686,8.5230,159,200,870
2,294.00,302.13,8.9314,8.4900,156,200,1524
3,294.00,296.26,9.8971,9.4147,82,200,3396
4,294.00,298.00,10.5000,10.0181,74,200,4299
5,294.00,298.41,11.1314,10.5588,106,200,5210
6,294.00,304.26,11.7800,11.3288,200,200,6057
7,294.00,302.18,12.1000,11.6439,200,200,6875
8,294.00,303.05,12.3714,12.0119,200,200,7688
9,294.00,303.33,12.5257,12.3099,200,200,8591
10,294.00,304.56,12.6829,12.4651,200,200,9515
11,294.00,301.97,12.9000,12.5784,200,200,10592
12,294.00,301.30,12.9771,12.6852,200,200,11771
13,294.00,302.06,13.0743,12.8033,200,200,13075
14,294.00,302.76,13.1800,12.8703,200,200,14378
