generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.71,9.1400,8.5281,167,200,846
2,294.00,302.82,9.0971,8.4630,166,200,1531
3,294.00,297.01,9.9429,9.4433,154,200,4071
4,294.00,297.93,10.1514,9.8839,134,200,6924
5,294.00,301.18,10.8771,10.3161,128,200,9962
6,294.00,309.06,11.2514,10.8406,200,200,12946
7,294.00,304.13,11.5543,11.1040,199,200,15819
8,294.00,301.91,11.8514,11.4319,200,200,18705
9,294.00,303.24,11.9686,11.6819,200,200,21497
10,294.00,301.55,12.0400,11.7998,200,200,24272
11,294.00,303.26,12.2600,11.9267,200,200,27057
12,294.00,300.60,12.2486,11.9854,200,200,29800
13,294.00,299.00,12.5029,12.1547,200,200,32507
14,294.00,301.46,12.6714,12.3300,200,200,35165
