generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,301.41,8.9286,8.5141,162,200,977
2,294.00,302.06,9.1029,8.4855,172,200,1848
3,294.00,302.18,9.8600,9.4769,143,200,4735
4,294.00,306.22,10.5457,10.0696,122,200,6681
5,294.00,307.71,10.9914,10.6038,190,200,8681
6,294.00,305.86,11.3543,10.9956,200,200,10829
7,294.00,306.22,11.7200,11.3818,200,200,12586
8,294.00,307.62,11.9057,11.6604,200,200,14480
9,294.00,298.97,12.1971,11.8607,200,200,16564
10,294.00,300.85,12.4743,12.2302,200,200,18810
11,294.00,303.15,12.7029,12.4671,200,200,21102
12,294.00,301.74,12.9057,12.6383,200,200,23476
13,294.00,303.23,13.0457,12.7432,200,200,25860
14,294.00,306.05,13.2086,12.8606,200,200,28248
