generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,301.86,8.8257,8.5286,162,200,955
2,294.00,302.14,9.6686,8.5043,161,200,1699
3,294.00,297.88,10.2029,9.8417,160,200,3364
4,294.00,295.73,10.6943,10.4056,64,200,4145
5,294.00,296.09,11.1371,10.8901,53,200,5454
6,294.00,296.21,11.5857,11.3011,62,200,7408
7,294.00,296.31,11.6657,11.4956,72,200,9541
8,294.00,295.81,11.8771,11.5653,77,200,11726
9,294.00,296.34,12.2000,11.8293,59,200,14005
10,294.00,297.21,12.2914,12.0383,81,200,16259
11,294.00,297.18,12.4457,12.1137,73,200,18536
12,294.00,298.51,12.8200,12.2672,81,200,20855
13,294.00,300.68,12.9457,12.4479,132,200,23254
14,294.00,302.55,13.0800,12.6680,185,200,25712
