generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,301.65,9.2286,8.5302,164,200,916
2,294.00,302.75,9.1914,8.4831,158,200,1610
3,294.00,301.00,10.1971,9.7775,133,200,3186
4,294.00,299.02,10.7914,10.4752,200,200,3904
5,294.00,299.95,11.4971,11.0040,200,200,4633
6,294.00,302.82,11.9257,11.4351,200,200,5369
7,294.00,302.25,12.1714,11.7013,200,200,6323
8,294.00,304.29,12.2857,11.9749,200,200,7531
9,294.00,303.38,12.4457,12.0925,200,200,8849
10,294.00,302.88,12.6314,12.2970,200,200,10315
11,294.00,303.10,12.7200,12.3955,200,200,11966
12,294.00,302.54,12.8943,12.5669,200,200,13802
13,294.00,304.84,12.9429,12.7596,200,200,15681
14,294.00,310.24,13.0086,12.8639,200,200,17591
