generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,303.36,8.9971,8.5102,167,200,847
2,294.00,302.79,9.0486,8.4507,169,200,1589
3,294.00,296.92,10.0343,9.6866,92,200,3479
4,294.00,299.92,10.7314,10.3680,91,200,5109
5,294.00,296.85,11.3714,10.8275,86,200,6787
6,294.00,298.13,11.7771,11.0807,76,200,8474
7,294.00,298.66,11.9571,11.3337,70,200,10254
8,294.00,298.63,11.9343,11.5613,102,200,12133
9,294.00,298.87,12.1971,11.8220,134,200,14095
10,294.00,300.42,12.3429,12.1094,109,200,16163
11,294.00,300.21,12.5857,12.3195,131,200,18289
12,294.00,300.13,12.8286,12.4565,106,200,20422
13,294.00,299.38,12.8914,12.5522,120,200,22567
14,294.00,300.39,13.0171,12.6428,97,200,24740
