INSTANCIA,TAM,POB,CRU,MUT,HV,PARETO_FILE
promedio_2024,286,100,0.80,0.010,0.315822,output/promedio_2024_pareto_front.csv
promedio_2024,286,100,0.80,0.010,0.321970,output/promedio_2024_pareto_front.csv
promedio_2024,286,100,0.80,0.010,0.328437,output/promedio_2024_pareto_front.csv
promedio_2024,286,100,0.80,0.010,0.319607,output/promedio_2024_pareto_front.csv
promedio_2024,286,100,0.80,0.010,0.320787,output/promedio_2024_pareto_front.csv
promedio_2024,286,100,0.80,0.010,0.330896,output/promedio_2024_pareto_front.csv
promedio_2024,286,100,0.80,0.010,0.326655,output/promedio_2024_pareto_front.csv
promedio_2024,286,100,0.80,0.010,0.327164,output/promedio_2024_pareto_front.csv
promedio_2024,286,100,0.80,0.010,0.305800,output/promedio_2024_pareto_front.csv
promedio_2024,286,100,0.80,0.010,0.322209,output/promedio_2024_pareto_front.csv
promedio_2024,286,100,0.80,0.010,0.318667,output/promedio_2024_pareto_front.csv
promedio_2024,286,100,0.80,0.010,0.306070,output/promedio_2024_pareto_front.csv
promedio_2024,286,100,0.80,0.010,0.318845,output/promedio_2024_pareto_front.csv
promedio_2024,286,100,0.80,0.010,0.317832,output/promedio_2024_pareto_front.csv
promedio_2024,286,100,0.80,0.010,0.314780,output/promedio_2024_pareto_front.csv
promedio_2024,286,100,0.80,0.010,0.333759,output/promedio_2024_pareto_front.csv
promedio_2024,286,100,0.80,0.010,0.332748,output/promedio_2024_pareto_front.csv
promedio_2024,286,100,0.80,0.010,0.333924,output/promedio_2024_pareto_front.csv
promedio_2024,286,100,0.80,0.010,0.328032,output/promedio_2024_pareto_front.csv
promedio_2024,286,100,0.80,0.010,0.331998,output/promedio_2024_pareto_front.csv
promedio_2024,286,100,0.80,0.010,0.325329,output/promedio_2024_pareto_front.csv
promedio_2024,286,100,0.80,0.010,0.314616,output/promedio_2024_pareto_front.csv
promedio_2024,286,100,0.80,0.010,0.314346,output/promedio_2024_pareto_front.csv
promedio_2024,286,100,0.80,0.010,0.314597,output/promedio_2024_pareto_front.csv
promedio_2024,286,100,0.80,0.010,0.325612,output/promedio_2024_pareto_front.csv
promedio_2024,286,100,0.80,0.010,0.330165,output/promedio_2024_pareto_front.csv
promedio_2024,286,100,0.80,0.010,0.310941,output/promedio_2024_pareto_front.csv
promedio_2024,286,100,0.80,0.010,0.320500,output/promedio_2024_pareto_front.csv
promedio_2024,286,100,0.80,0.010,0.318417,output/promedio_2024_pareto_front.csv
promedio_2024,286,100,0.80,0.010,0.320927,output/promedio_2024_pareto_front.csv
