generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,301.57,8.9286,8.5267,77,100,254
2,295.00,306.24,9.0600,8.4673,84,100,466
3,294.00,304.51,10.0343,9.1733,73,100,1554
4,298.00,315.48,10.2771,9.6736,65,100,2225
5,301.00,322.83,10.5486,9.9296,75,100,2836
6,304.00,330.79,10.8971,10.1924,89,100,3727
7,307.00,345.77,11.1457,10.3268,97,100,4735
8,311.00,336.11,11.2657,10.3901,100,100,6020
9,313.00,337.09,11.1771,10.4640,100,100,7299
10,316.00,349.01,11.5286,10.7563,100,100,8664
11,319.00,344.18,11.6057,10.7376,100,100,10090
12,322.00,349.70,11.5000,10.8075,100,100,11544
13,326.00,355.13,11.7629,10.8705,97,100,12987
14,330.00,359.91,11.6629,10.9247,100,100,14447
15,332.00,359.71,11.5714,10.9211,100,100,15940
16,333.00,351.11,11.5800,10.7861,97,100,17441
17,336.00,355.83,11.5686,10.9255,100,100,18959
18,337.00,360.98,11.6343,11.0962,98,100,20459
19,339.00,354.71,11.8229,11.0238,96,100,21983
20,340.00,361.17,11.7000,11.1774,96,100,23487
21,341.00,369.96,11.8571,11.2807,94,100,24974
22,344.00,360.26,11.7543,11.2148,91,100,26462
23,345.00,362.37,11.9029,11.3037,100,100,27962
24,348.00,365.69,12.0771,11.3826,100,100,29462
25,349.00,366.89,12.0000,11.4255,100,100,30966
26,349.00,368.44,11.9771,11.4445,100,100,32472
