generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.19,8.8886,8.5414,86,100,256
2,294.00,306.76,9.0543,8.4453,88,100,476
3,294.00,311.27,10.1286,9.2774,97,100,1609
4,297.00,320.99,10.6714,9.7199,100,100,2432
5,302.00,341.98,10.8400,10.0757,100,100,3135
6,306.00,344.41,10.9714,10.1921,99,100,3933
7,311.00,341.20,10.7857,10.1880,100,100,4813
8,314.00,343.35,10.8429,10.2489,100,100,5863
9,317.00,345.20,11.1829,10.4725,100,100,6941
10,317.00,347.85,11.3200,10.5715,100,100,8123
11,322.00,353.11,11.3857,10.6973,100,100,9379
12,325.00,355.89,11.3486,10.7779,100,100,10668
13,327.00,353.67,11.4229,10.6928,100,100,11975
14,331.00,360.88,11.5800,10.7989,100,100,13284
15,333.00,356.78,11.5486,10.8172,100,100,14605
16,333.00,368.16,11.8200,11.0282,100,100,15908
17,335.00,366.79,11.7457,11.1043,100,100,17221
18,340.00,364.20,11.7600,11.0449,100,100,18555
19,342.00,369.27,11.7429,11.0900,100,100,19914
20,341.00,368.75,11.8914,11.0815,100,100,21303
21,345.00,373.59,11.8657,11.0930,100,100,22677
22,349.00,372.71,12.0857,11.0783,100,100,24046
23,349.00,376.51,12.1429,11.1073,100,100,25408
24,354.00,377.28,12.0286,11.2413,100,100,26792
25,354.00,377.73,12.0657,11.2452,100,100,28161
26,355.00,387.19,12.1486,11.5125,100,100,29505
