dia,bloque,hora,B01,C01,307,A01,B12,C12,Actos,A22,A12,C22,B23,Hall,312,301,303,A21,Piso,501,601,B11,115,B21,31,305,B22,311,102,A11,C11,C21,502,703,705,725,727,309,310,722,116
1,1,8.0,22,22,22,188,V,V,V,188,V,V,68,V,202,V,V,V,V,V,V,V,V,V,V,254,218,81,V,V,V,165,225,V,4,V,10,10,188,71,10
1,2,8.5,22,22,22,188,V,V,V,188,V,V,68,V,202,V,V,V,V,V,V,V,V,V,V,254,218,81,V,V,V,165,225,V,4,V,10,10,188,71,10
1,3,9.0,22,22,22,188,V,V,V,188,V,V,68,V,202,V,V,V,V,V,V,V,V,V,V,254,218,81,V,V,V,165,225,V,4,V,10,10,188,71,10
1,4,9.5,22,22,22,188,V,V,V,188,V,V,68,V,202,V,V,V,V,V,V,V,V,V,V,254,218,81,V,V,V,165,225,V,4,V,10,10,188,71,10
1,5,10.0,22,22,22,188,V,V,V,188,V,V,68,V,202,V,V,V,V,V,V,V,V,V,V,254,218,81,V,V,V,165,225,V,4,V,10,10,188,71,10
1,6,10.5,22,22,22,188,V,V,V,188,V,V,68,V,202,V,V,V,V,V,V,V,V,V,V,254,218,81,V,V,V,165,225,V,4,V,10,10,188,71,10
1,7,11.0,95,52,95,52,V,V,V,247,95,V,68,V,V,V,V,V,V,V,V,V,V,V,V,254,V,81,V,V,V,V,225,V,4,V,10,10,160,71,10
1,8,11.5,95,52,95,52,V,V,V,247,95,V,68,V,V,V,V,V,V,V,V,V,V,V,V,254,V,V,V,V,V,V,225,V,4,V,10,10,160,71,10
1,9,12.0,95,52,95,52,V,V,V,247,95,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,268,V,V,242,V,268,V,7,102,160,V,102
1,10,12.5,95,52,95,52,V,V,V,247,95,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,268,V,V,242,V,268,V,7,102,160,V,102
1,11,13.0,95,52,95,52,V,V,V,247,95,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,268,V,V,242,V,268,V,7,102,160,V,102
1,12,13.5,95,52,95,52,V,V,V,247,95,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,268,V,V,242,V,268,V,7,102,160,V,102
1,13,14.0,V,52,V,52,V,V,V,247,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,268,V,V,242,V,268,V,7,102,160,V,102
1,14,14.5,V,52,V,52,V,V,V,247,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,268,V,V,242,V,268,V,7,102,160,V,102
1,15,15.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,268,V,V,242,V,268,V,7,102,124,V,102
1,16,15.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,268,V,V,242,V,268,V,7,102,124,V,102
1,17,16.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,138,V,V,177,V,V,V,V,138,124,V,177
1,18,16.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,138,V,V,177,V,V,V,V,138,124,V,177
1,19,17.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,138,V,V,177,V,V,V,V,138,124,V,177
1,20,17.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,138,V,V,177,V,V,V,V,138,124,V,177
1,21,18.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,138,V,V,177,V,V,V,V,138,124,V,177
1,22,18.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,138,V,V,177,V,V,V,V,138,124,V,177
1,23,19.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,138,V,V,177,V,V,V,V,138,V,V,177
1,24,19.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,138,V,V,177,V,V,V,V,138,V,V,177
1,25,20.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V
1,26,20.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V
2,1,8.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,231,158,V,V,V,66,V,V,V,V,V,V,V,V,V,263,V,V,V,V,V,263,42,274,274
2,2,8.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,231,158,V,V,V,66,V,V,V,V,V,V,V,V,V,263,V,V,V,V,V,263,42,274,274
2,3,9.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,231,158,V,V,V,66,V,V,V,V,V,V,V,V,V,263,V,V,V,V,V,263,42,274,274
2,4,9.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,231,158,V,V,V,66,V,V,V,V,V,V,V,V,V,263,V,V,V,V,V,263,42,274,274
2,5,10.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,231,V,V,V,V,66,V,V,V,V,V,V,V,V,V,263,V,V,V,V,V,263,42,274,274
2,6,10.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,231,V,V,V,V,66,V,V,V,V,V,V,V,V,V,263,V,V,V,V,V,263,42,274,274
2,7,11.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,231,V,V,V,V,V,V,V,V,V,V,V,V,V,V,263,V,V,V,V,V,263,42,274,274
2,8,11.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,231,V,V,V,V,V,V,V,V,V,V,V,V,V,V,263,V,V,V,V,V,263,42,274,274
2,9,12.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,270,270,V,V,V,V,V,V,234,58,58
2,10,12.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,270,270,V,V,V,V,V,V,234,58,58
2,11,13.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,270,270,V,V,V,V,V,V,234,58,58
2,12,13.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,270,270,V,V,V,V,V,V,234,58,58
2,13,14.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,270,270,V,V,V,V,V,V,234,58,58
2,14,14.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,270,270,V,V,V,V,V,V,234,58,58
2,15,15.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,270,270,V,V,V,V,V,V,234,227,V
2,16,15.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,270,270,V,V,V,V,V,V,234,227,V
2,17,16.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,15,V,V,V,V,V,V,233,227,15
2,18,16.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,15,V,V,V,V,V,V,233,227,15
2,19,17.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,15,V,V,V,V,V,V,233,227,15
2,20,17.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,15,V,V,V,V,V,V,233,227,15
2,21,18.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,15,V,V,V,V,V,V,233,227,15
2,22,18.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,15,V,V,V,V,V,V,233,227,15
2,23,19.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,15,V,V,V,V,V,V,233,V,15
2,24,19.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,15,V,V,V,V,V,V,233,V,15
2,25,20.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V
2,26,20.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V
3,1,8.0,104,17,116,161,150,280,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,285,V,V,V,V,V,281,210,V,281
