generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,303.29,9.0771,8.5255,84,100,238
2,295.00,306.23,9.0000,8.4718,82,100,459
3,294.00,305.34,9.6086,8.9755,100,100,1875
4,297.00,316.56,10.0571,9.4006,100,100,3482
5,303.00,320.35,10.2914,9.6517,100,100,5056
6,305.00,321.21,10.6286,9.8557,100,100,6673
7,309.00,326.33,10.6571,9.9979,100,100,8202
8,314.00,333.44,10.8571,10.2380,100,100,9740
9,318.00,338.37,11.0857,10.3989,100,100,11234
10,321.00,345.80,11.1629,10.5690,100,100,12691
11,324.00,360.13,11.3257,10.7660,100,100,14121
12,328.00,361.11,11.4457,10.6959,100,100,15551
13,330.00,355.91,11.3800,10.6484,100,100,16988
14,332.00,349.42,11.3657,10.5622,100,100,18414
15,335.00,348.07,11.6229,10.5963,100,100,19842
16,336.00,356.92,11.5314,10.7844,100,100,21264
17,337.00,359.10,11.5314,11.0032,100,100,22688
18,340.00,356.73,11.8600,10.9930,100,100,24098
19,343.00,358.72,11.7971,11.2331,100,100,25503
20,344.00,368.95,11.8314,11.3282,100,100,26889
21,348.00,362.82,12.0114,11.3583,100,100,28279
22,349.00,366.77,11.9857,11.4382,100,100,29689
23,348.00,368.36,11.9629,11.4289,100,100,31099
24,350.00,373.52,12.1743,11.5447,100,100,32530
25,353.00,375.94,12.1600,11.5983,100,100,33979
26,349.00,371.44,12.4229,11.7121,100,100,35403
