generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,305.54,8.9543,8.4990,82,100,226
2,320.00,346.84,9.1086,8.4932,79,100,419
3,294.00,381.24,9.8000,8.9276,79,100,1384
4,357.00,428.15,10.2000,9.1176,82,100,2493
5,386.00,445.52,9.9400,9.2506,63,100,3722
6,421.00,458.83,10.2114,9.2434,70,100,4986
7,435.00,483.90,10.3029,9.3294,79,100,6218
8,468.00,506.34,10.2314,9.5387,62,100,7396
9,479.00,504.90,10.1571,9.4773,50,100,8558
10,488.00,509.19,10.3200,9.4896,54,100,9727
11,494.00,520.48,10.4714,9.7352,67,100,10891
12,483.00,524.04,10.4086,9.8192,77,100,12052
13,494.00,523.02,10.6743,9.8838,85,100,12939
14,497.00,524.12,10.3943,9.8190,75,100,13987
15,493.00,524.60,10.8514,9.9795,75,100,15141
16,489.00,525.93,10.4543,9.9272,82,100,16287
17,488.00,520.00,10.6543,9.8567,56,100,17434
18,488.00,517.92,10.7629,9.8619,60,100,18589
19,490.00,517.21,10.4743,10.0277,38,100,19705
20,493.00,522.63,10.7314,10.1773,51,100,20814
21,485.00,510.56,10.4971,9.8979,64,100,21932
22,486.00,519.44,10.6600,9.9719,72,100,23056
23,488.00,513.87,10.5971,9.9166,78,100,24162
24,489.00,510.35,10.7257,9.9395,84,100,25255
25,488.00,511.56,10.6114,9.9813,59,100,26355
26,484.00,514.55,10.9171,10.0073,44,100,27461
