generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,303.29,9.0771,8.5255,84,100,219
2,318.00,342.06,9.1171,8.4061,83,100,426
3,294.00,388.32,9.9943,9.0287,97,100,1523
4,383.00,440.68,10.1171,9.3403,96,100,2856
5,425.00,459.91,9.9143,9.2339,88,100,4092
6,444.00,476.14,9.8914,9.1842,69,100,5323
7,463.00,499.17,10.0057,9.3405,69,100,6622
8,474.00,508.47,9.8800,9.4599,51,100,7810
9,488.00,513.41,10.1771,9.5606,71,100,8977
10,491.00,520.81,10.1771,9.6022,78,100,10126
11,490.00,517.05,10.1629,9.4556,64,100,11268
12,492.00,514.43,10.2086,9.5482,40,100,12440
13,492.00,523.60,10.3743,9.6681,65,100,13580
14,495.00,524.78,10.3143,9.5977,60,100,14730
15,483.00,511.27,10.5514,9.7776,52,100,15902
16,487.00,517.41,10.4200,9.8253,49,100,17035
17,492.00,521.78,10.6800,9.9522,46,100,18153
18,499.00,523.80,10.8600,9.9009,46,100,19270
19,498.00,517.93,10.3914,9.7857,44,100,20388
20,494.00,521.62,10.7314,9.9671,47,100,21524
21,496.00,511.85,10.6257,9.8098,66,100,22656
22,487.00,517.58,10.5257,9.9438,55,100,23773
23,490.00,514.14,10.5571,9.8132,64,100,24898
24,498.00,528.23,11.1114,10.0096,64,100,25887
25,510.00,534.46,11.0057,10.0450,72,100,26991
26,509.00,531.17,10.5829,10.0983,48,100,28082
