generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.31,9.1486,8.5190,84,100,248
2,319.00,341.19,9.1314,8.5058,88,100,450
3,323.00,371.00,9.5200,8.8858,83,100,1656
4,364.00,437.76,9.8143,9.0886,87,100,2832
5,426.00,465.70,9.8429,9.1821,84,100,4018
6,455.00,486.39,10.1229,9.1414,82,100,5203
7,464.00,503.09,10.0629,9.3644,77,100,6387
8,476.00,500.73,10.5514,9.4654,51,100,7563
9,477.00,501.44,10.3629,9.5092,72,100,8625
10,488.00,510.22,10.2114,9.2905,51,100,9789
11,489.00,522.22,10.3429,9.5690,73,100,10962
12,487.00,520.93,10.2400,9.4962,72,100,12132
13,493.00,526.24,10.2257,9.5722,59,100,13277
14,497.00,524.13,10.3829,9.6616,56,100,14435
15,494.00,517.22,10.4143,9.6437,45,100,15622
16,497.00,519.19,10.7029,9.8664,31,100,16791
17,503.00,529.00,10.3543,9.8911,41,100,17939
18,503.00,533.75,10.7943,10.0019,40,100,19063
19,494.00,525.70,10.5286,10.0274,27,100,20205
20,476.00,522.44,10.5486,9.8378,34,100,21349
21,493.00,514.85,10.6629,9.7443,68,100,22482
22,491.00,512.90,10.4657,9.5906,81,100,23640
23,494.00,526.21,10.7914,9.8963,71,100,24798
24,486.00,523.52,10.5543,9.8555,46,100,25930
25,496.00,523.26,10.6571,9.8736,50,100,27079
26,496.00,522.49,10.6943,9.8928,71,100,28208
