generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.36,8.9657,8.5198,80,100,253
2,321.00,342.85,9.2857,8.4279,85,100,498
3,330.00,412.62,9.7571,9.1910,81,100,1539
4,373.00,432.70,10.0343,9.1178,83,100,2727
5,408.00,453.29,9.8400,9.1619,75,100,3935
6,449.00,486.46,10.2086,9.4170,84,100,5096
7,462.00,496.27,10.2971,9.5340,82,100,6250
8,479.00,501.17,10.2771,9.5497,72,100,7429
9,478.00,500.38,10.4714,9.4337,61,100,8621
10,485.00,510.85,10.1429,9.4208,75,100,9799
11,492.00,516.58,10.5657,9.7192,72,100,10964
12,496.00,528.73,10.4200,9.8065,59,100,12141
13,491.00,518.10,10.3114,9.7066,62,100,13309
14,500.00,525.28,10.5086,9.8260,67,100,14441
15,492.00,514.38,10.6429,9.7100,48,100,15575
16,499.00,513.63,10.7171,9.9545,48,100,16794
17,501.00,525.74,10.5743,10.0423,65,100,17949
18,499.00,527.85,10.7600,10.0787,67,100,19081
19,499.00,526.92,10.4629,9.8885,53,100,20236
20,485.00,512.70,10.3257,9.8215,37,100,21397
21,478.00,515.90,10.9286,9.8510,49,100,22524
22,492.00,518.76,10.5114,9.8744,50,100,23644
23,496.00,518.41,10.5143,10.0017,54,100,24794
24,492.00,519.91,10.7543,10.1294,34,100,25942
25,499.00,513.21,10.3743,10.0155,14,100,27076
26,492.00,516.30,10.3914,10.0370,20,100,28217
