generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.18,8.8457,8.5096,73,100,222
2,322.00,350.83,9.4543,8.4431,81,100,415
3,312.00,372.82,9.7371,8.9236,73,100,1460
4,383.00,424.77,9.7543,9.0034,71,100,2742
5,428.00,471.80,9.7286,9.1855,81,100,3953
6,453.00,479.39,9.8257,9.2623,64,100,5163
7,469.00,488.16,10.1943,9.3747,57,100,6373
8,475.00,501.89,10.5743,9.5345,27,100,7565
9,493.00,516.95,10.4457,9.8680,21,100,8767
10,498.00,518.79,10.3800,9.7907,29,100,9939
11,486.00,514.05,10.5257,9.7842,39,100,11118
12,480.00,512.00,10.3943,9.6875,41,100,12260
13,495.00,518.18,10.4143,9.8710,51,100,13418
14,496.00,525.09,10.5314,9.9309,44,100,14571
15,487.00,520.46,10.5657,9.9304,57,100,15702
16,487.00,522.52,10.5514,9.9750,50,100,16834
17,487.00,512.36,10.4514,9.7966,39,100,17954
18,500.00,511.46,10.2086,9.7610,28,100,19071
19,497.00,519.54,10.6257,10.0374,28,100,20185
20,492.00,529.36,10.6286,10.0483,42,100,21291
21,499.00,524.86,10.6943,10.3455,14,100,22411
22,482.00,523.24,10.7657,10.1015,41,100,23514
23,495.00,519.69,10.4371,9.8196,61,100,24597
24,495.00,515.91,10.7057,9.7695,65,100,25702
25,491.00,514.44,10.6343,9.9105,64,100,26818
26,498.00,520.56,10.4486,9.8944,55,100,27922
