generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.22,9.1086,8.5469,74,100,220
2,320.00,344.88,9.3600,8.4368,76,100,417
3,317.00,384.76,9.7486,8.9531,93,100,1569
4,381.00,443.33,9.9200,9.2120,92,100,2867
5,416.00,452.97,10.0400,9.1272,93,100,4116
6,426.00,483.48,10.0686,9.4095,91,100,5358
7,459.00,487.30,9.9171,9.1253,86,100,6576
8,471.00,501.51,9.9200,9.3376,88,100,7778
9,466.00,508.09,9.9400,9.2968,78,100,8954
10,475.00,512.62,10.1086,9.5099,73,100,10127
11,485.00,517.52,10.3629,9.5736,44,100,11327
12,485.00,520.14,10.0714,9.7131,35,100,12499
13,479.00,507.09,10.3314,9.4129,45,100,13455
14,487.00,514.07,10.4571,9.4176,27,100,14593
15,497.00,520.65,10.5857,9.6466,60,100,15702
16,494.00,524.29,10.1943,9.6963,51,100,16809
17,494.00,518.00,10.5114,9.7499,56,100,17938
18,498.00,523.30,10.4000,9.8381,53,100,19054
19,496.00,520.09,10.5629,9.7660,66,100,20163
20,487.00,519.23,10.3914,9.8081,64,100,21283
21,498.00,519.42,10.7543,9.9444,65,100,22421
22,486.00,524.00,10.5143,9.9936,40,100,23534
23,496.00,527.37,11.0857,10.1705,52,100,24677
24,502.00,526.22,10.4486,10.0690,45,100,25795
25,492.00,514.85,10.4343,9.9081,20,100,26916
26,491.00,514.27,10.5629,9.9765,22,100,28077
