generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.84,8.8971,8.5125,77,100,212
2,323.00,342.97,9.2600,8.4935,70,100,397
3,323.00,418.13,9.7200,9.0971,76,100,1330
4,370.00,427.43,9.8114,9.0022,72,100,2440
5,426.00,459.47,9.9886,9.2774,70,100,3677
6,444.00,494.73,10.0457,9.4879,60,100,4898
7,469.00,497.65,9.8286,9.4383,49,100,6092
8,485.00,514.65,10.0457,9.5926,52,100,7261
9,495.00,525.67,10.1086,9.5130,46,100,8413
10,486.00,513.96,10.4229,9.7091,53,100,9591
11,495.00,514.23,10.3943,9.7303,43,100,10750
12,480.00,511.57,10.3543,9.5873,49,100,11901
13,499.00,520.83,10.2314,9.7232,41,100,13048
14,492.00,527.90,10.6057,9.8462,40,100,14198
15,503.00,526.41,10.6286,9.8581,75,100,15309
16,498.00,524.11,10.5343,9.8408,74,100,16409
17,494.00,521.65,10.4200,9.8140,60,100,17534
18,482.00,528.09,10.5714,9.8923,56,100,18662
19,489.00,522.24,10.5200,9.8658,41,100,19786
20,489.00,518.66,10.5686,9.8376,61,100,20889
21,493.00,520.84,10.4629,9.8918,62,100,21988
22,494.00,521.65,10.5971,9.9536,69,100,23084
23,493.00,521.16,10.8171,10.0822,57,100,24169
24,491.00,518.43,10.6857,9.9521,72,100,25273
25,493.00,511.89,10.6943,9.7907,55,100,26360
26,490.00,512.97,10.7200,9.8503,70,100,27451
