generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,299.77,8.9943,8.5410,87,100,240
2,317.00,342.83,9.2286,8.4132,92,100,466
3,294.00,386.85,9.5743,9.0838,75,100,1587
4,333.00,419.35,9.9514,9.1452,84,100,2905
5,358.00,452.91,9.9286,9.1957,82,100,4139
6,420.00,460.95,10.0143,9.0649,77,100,5356
7,443.00,483.00,9.8543,9.1156,71,100,6561
8,464.00,489.25,9.7600,9.0941,53,100,7759
9,469.00,495.70,10.2600,9.2907,50,100,8934
10,482.00,510.86,9.9057,9.4588,70,100,10112
11,486.00,515.18,10.4229,9.5497,78,100,11290
12,486.00,520.62,10.1514,9.4508,61,100,12451
13,492.00,531.77,10.5486,9.6180,56,100,13596
14,493.00,525.82,10.4429,9.6702,44,100,14717
15,493.00,524.75,10.5229,9.6473,59,100,15850
16,492.00,522.03,10.3514,9.8323,73,100,16999
17,493.00,521.58,10.4029,9.7035,64,100,18164
18,495.00,520.78,10.2114,9.6666,80,100,19321
19,499.00,520.86,10.3857,9.6543,72,100,20459
20,500.00,523.46,10.5086,9.7466,80,100,21609
21,493.00,520.31,10.5457,9.7236,78,100,22754
22,486.00,521.44,10.3114,9.7282,68,100,23872
23,496.00,518.13,10.4400,9.7973,71,100,24982
24,492.00,525.32,10.4657,9.7095,63,100,26092
25,499.00,518.49,10.4314,9.8196,84,100,27179
26,493.00,517.12,10.5343,9.9017,78,100,28280
