generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,303.55,9.0057,8.5146,88,100,246
2,323.00,340.93,9.3257,8.4423,90,100,471
3,316.00,392.24,9.7543,9.0070,93,100,1688
4,382.00,439.68,9.9914,9.2204,96,100,3034
5,435.00,464.38,10.1200,9.2663,88,100,4292
6,460.00,485.52,10.0829,9.3560,86,100,5548
7,477.00,500.28,10.2714,9.3628,71,100,6793
8,479.00,507.87,10.0400,9.3657,68,100,8015
9,480.00,509.88,10.2457,9.5581,52,100,9236
10,481.00,513.89,10.3857,9.4371,72,100,10440
11,491.00,517.24,10.2686,9.6570,50,100,11625
12,493.00,523.69,10.4829,9.7509,75,100,12841
13,492.00,522.41,10.2457,9.7454,73,100,14050
14,492.00,520.47,10.3086,9.7109,75,100,15267
15,497.00,522.18,10.9743,9.6683,68,100,16464
16,500.00,524.17,10.7257,9.8099,47,100,17658
17,493.00,520.49,10.5943,9.7657,71,100,18764
18,481.00,527.78,10.7829,9.8755,72,100,19964
19,494.00,523.40,10.3371,9.7754,50,100,21142
20,493.00,516.90,10.1829,9.6786,42,100,22307
21,489.00,519.58,10.4629,9.6182,45,100,23472
22,499.00,524.82,10.5400,9.7924,50,100,24634
23,501.00,520.17,10.4971,9.7486,63,100,25811
24,494.00,522.02,10.5371,9.8754,45,100,26986
25,489.00,514.20,10.4857,9.8707,40,100,28138
26,487.00,518.71,10.1400,9.7017,35,100,29291
