generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,301.61,8.8400,8.5103,77,100,238
2,322.00,344.26,9.1857,8.4662,77,100,442
3,311.00,384.72,9.6629,8.8102,61,100,1643
4,392.00,459.02,10.0400,9.2744,63,100,2761
5,438.00,466.51,9.9914,9.2366,78,100,3945
6,457.00,482.94,10.0314,9.3852,63,100,5160
7,462.00,501.97,10.2800,9.4498,74,100,6377
8,466.00,503.77,10.2600,9.4441,70,100,7578
9,489.00,512.29,10.3086,9.5284,70,100,8772
10,495.00,512.78,10.2143,9.6145,45,100,9928
11,500.00,521.74,10.3229,9.6563,68,100,11099
12,499.00,528.63,10.7943,9.8727,79,100,12263
13,502.00,524.89,10.3971,9.7889,74,100,13409
14,490.00,518.30,10.6029,9.8399,70,100,14579
15,481.00,523.15,10.3200,9.7857,60,100,15741
16,501.00,529.06,10.5971,9.8553,63,100,16871
17,497.00,523.37,10.4400,9.8520,49,100,18018
18,501.00,517.87,10.6800,9.7568,52,100,19143
19,496.00,518.34,10.5286,10.0352,56,100,20278
20,497.00,519.56,10.6286,9.8263,54,100,21386
21,488.00,516.89,10.5400,9.7500,53,100,22523
22,495.00,514.24,10.7600,9.8212,58,100,23666
23,490.00,522.06,10.4314,9.7221,50,100,24819
24,489.00,519.54,10.5600,9.8142,41,100,25976
25,493.00,512.82,10.6429,9.6757,45,100,27144
26,484.00,513.49,10.3514,9.7499,43,100,28299
