dia,bloque,hora,B01,C01,307,A01,B12,C12,Actos,A22,A12,C22,B23,Hall,312,301,303,A21,Piso,501,601,B11,115,B21,31,305,B22,311,102,A11,C11,C21,502,703,705,725,727,309,310,722,116
1,1,8.0,78,78,78,236,138,54,V,V,V,24,138,V,79,173,V,V,54,V,V,V,28,V,V,V,68,V,173,138,V,68,241,V,54,V,257,28,173,68,138
1,2,8.5,78,78,78,236,138,54,V,V,V,24,138,V,79,173,V,V,54,V,V,V,28,V,V,V,68,V,173,138,V,68,241,V,54,V,257,28,173,68,138
1,3,9.0,78,78,78,236,138,54,V,V,V,24,138,V,79,173,V,V,54,V,V,V,28,V,V,V,68,V,173,138,V,68,241,V,54,V,257,28,173,68,138
1,4,9.5,78,78,78,236,138,54,V,V,V,24,138,V,79,173,V,V,54,V,V,V,28,V,V,V,68,V,173,138,V,68,241,V,54,V,257,28,173,68,138
1,5,10.0,78,78,78,236,138,54,V,V,V,24,138,V,79,173,V,V,54,V,V,V,28,V,V,V,68,V,173,138,V,68,241,V,54,V,257,28,173,68,138
1,6,10.5,78,78,78,236,138,54,V,V,V,24,138,V,79,173,V,V,54,V,V,V,28,V,V,V,68,V,173,138,V,68,241,V,54,V,257,28,173,68,138
1,7,11.0,V,82,130,236,138,54,V,V,82,130,138,V,V,82,V,V,54,V,167,V,28,V,V,167,68,V,82,138,V,68,241,V,54,130,257,28,167,68,138
1,8,11.5,V,82,130,236,138,54,V,V,82,130,138,V,V,82,V,V,54,V,167,V,28,V,V,167,68,V,82,138,V,68,241,V,54,130,257,28,167,68,138
1,9,12.0,160,82,130,100,160,V,V,V,82,130,V,V,V,82,V,V,218,V,167,V,V,218,284,167,V,V,82,284,V,284,284,V,273,130,V,40,167,160,160
1,10,12.5,160,82,130,100,160,V,V,V,82,130,V,V,V,82,V,V,218,V,167,V,V,218,284,167,V,V,82,284,V,284,284,V,273,130,V,40,167,160,160
1,11,13.0,160,82,130,100,160,V,V,V,82,130,V,V,V,82,V,V,218,V,167,V,V,218,284,167,V,V,82,284,V,284,284,V,273,130,V,40,167,160,160
1,12,13.5,160,82,130,100,160,V,V,V,82,130,V,V,V,82,V,V,218,V,167,V,V,218,284,167,V,V,82,284,V,284,284,V,273,130,V,40,167,160,160
1,13,14.0,160,82,130,100,160,V,V,V,82,130,V,V,V,82,V,V,218,V,167,V,V,218,284,167,V,V,82,284,V,284,284,V,273,130,V,40,167,160,160
1,14,14.5,160,82,130,100,160,V,V,V,82,130,V,V,V,82,V,V,218,V,167,V,V,218,284,167,V,V,82,284,V,284,284,V,273,130,V,40,167,160,160
1,15,15.0,160,226,V,100,160,V,V,V,V,64,V,V,V,V,V,V,V,V,V,V,V,V,284,226,V,V,V,284,V,284,284,V,273,V,226,40,V,160,160
1,16,15.5,160,226,V,100,160,V,V,V,V,64,V,V,V,V,V,V,V,V,V,V,V,V,284,226,V,V,V,284,V,284,284,V,273,V,226,40,V,160,160
1,17,16.0,165,226,27,V,V,V,V,V,V,64,V,V,V,V,V,V,V,V,V,V,V,V,V,226,V,V,V,147,V,209,147,209,39,27,226,27,147,219,27
1,18,16.5,165,226,27,V,V,V,V,V,V,64,V,V,V,V,V,V,V,V,V,V,V,V,V,226,V,V,V,147,V,209,147,209,39,27,226,27,147,219,27
1,19,17.0,165,226,27,V,V,V,V,V,V,64,V,V,V,V,V,V,V,V,V,V,V,V,V,226,V,V,V,147,V,209,147,209,39,27,226,27,147,219,27
1,20,17.5,165,226,27,V,V,V,V,V,V,64,V,V,V,V,V,V,V,V,V,V,V,V,V,226,V,V,V,147,V,209,147,209,39,27,226,27,147,219,27
1,21,18.0,165,226,27,V,V,V,V,V,V,64,V,V,V,V,V,V,V,V,V,V,V,V,V,226,V,V,V,147,V,209,147,209,39,27,226,27,147,219,27
1,22,18.5,165,226,27,V,V,V,V,V,V,64,V,V,V,V,V,V,V,V,V,V,V,V,V,226,V,V,V,147,V,209,147,209,39,27,226,27,147,219,27
1,23,19.0,V,V,27,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,147,V,209,147,209,V,27,V,27,147,219,27
1,24,19.5,V,V,27,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,147,V,209,147,209,V,27,V,27,147,219,27
1,25,20.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V
1,26,20.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V
2,1,8.0,23,23,V,V,141,V,V,V,V,V,V,V,V,V,261,V,261,V,12,V,V,V,264,141,261,V,V,101,V,231,V,V,V,141,223,V,261,227,101
2,2,8.5,23,23,V,V,141,V,V,V,V,V,V,V,V,V,261,V,261,V,12,V,V,V,264,141,261,V,V,101,V,231,V,V,V,141,223,V,261,227,101
2,3,9.0,23,23,V,V,141,V,V,V,V,V,V,V,V,V,261,V,261,V,12,V,V,V,264,141,261,V,V,101,V,231,V,V,V,141,223,V,261,227,101
2,4,9.5,23,23,V,V,141,V,V,V,V,V,V,V,V,V,261,V,261,V,12,V,V,V,264,141,261,V,V,101,V,231,V,V,V,141,223,V,261,227,101
2,5,10.0,23,23,V,V,141,V,V,V,V,V,V,V,V,V,261,V,261,V,12,V,V,V,264,141,261,V,V,101,V,231,V,V,V,141,223,V,261,227,101
2,6,10.5,23,23,V,V,141,V,V,V,V,V,V,V,V,V,261,V,261,V,12,V,V,V,264,141,261,V,V,101,V,231,V,V,V,141,223,V,261,227,101
2,7,11.0,23,23,V,V,141,V,V,V,V,V,V,V,V,V,261,V,261,V,V,V,V,V,264,141,261,V,V,101,V,231,V,V,V,141,223,V,261,227,101
2,8,11.5,23,23,V,V,141,V,V,V,V,V,V,V,V,V,261,V,261,V,V,V,V,V,264,141,261,V,V,101,V,231,V,V,V,141,223,V,261,227,101
2,9,12.0,38,V,142,V,V,V,V,V,V,V,V,193,V,V,V,V,V,131,V,V,131,V,V,193,142,V,V,V,V,V,V,V,38,131,V,193,193,213,142
2,10,12.5,38,V,142,V,V,V,V,V,V,V,V,193,V,V,V,V,V,131,V,V,131,V,V,193,142,V,V,V,V,V,V,V,38,131,V,193,193,213,142
2,11,13.0,38,V,142,V,V,V,V,V,V,V,V,193,V,V,V,V,V,131,V,V,131,V,V,193,142,V,V,V,V,V,V,V,38,131,V,193,193,213,142
2,12,13.5,38,V,142,V,V,V,V,V,V,V,V,193,V,V,V,V,V,131,V,V,131,V,V,193,142,V,V,V,V,V,V,V,38,131,V,193,193,213,142
2,13,14.0,38,V,142,V,V,V,V,V,V,V,V,193,V,V,V,V,V,131,V,V,131,V,V,193,142,V,V,V,V,V,V,V,38,131,V,193,193,213,142
2,14,14.5,38,V,142,V,V,V,V,V,V,V,V,193,V,V,V,V,V,131,V,V,131,V,V,193,142,V,V,V,V,V,V,V,38,131,V,193,193,213,142
2,15,15.0,38,V,142,V,V,V,V,V,V,V,V,193,V,V,V,V,V,V,V,V,V,V,V,193,142,V,V,V,V,V,V,V,38,V,V,193,193,213,142
2,16,15.5,38,V,142,V,V,V,V,V,V,V,V,193,V,V,V,V,V,V,V,V,V,V,V,193,142,V,V,V,V,V,V,V,38,V,V,193,193,213,142
2,17,16.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,267,V,V,V,V,V,V,267,V,V,10,V,10,10,96,10
2,18,16.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,267,V,V,V,V,V,V,267,V,V,10,V,10,10,96,10
2,19,17.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,267,V,V,V,V,V,V,267,V,V,10,V,10,10,96,10
2,20,17.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,267,V,V,V,V,V,V,267,V,V,10,V,10,10,96,10
2,21,18.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,267,V,V,V,V,V,V,267,V,V,10,V,10,10,96,10
2,22,18.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,267,V,V,V,V,V,V,267,V,V,10,V,10,10,96,10
2,23,19.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,267,V,V,V,V,V,V,267,V,V,10,V,10,10,V,10
2,24,19.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,267,V,V,V,V,V,V,267,V,V,10,V,10,10,V,10
2,25,20.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V
2,26,20.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V
3,1,8.0,172,172,V,V,V,V,V,V,V,V,V,V,V,V,114,V,V,V,V,V,V,V,V,V,V,270,V,270,274,V,V,V,V,V,V,270,270,98,172
