generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.95,8.9429,8.5248,86,100,237
2,325.00,347.49,9.1543,8.4270,88,100,473
3,346.00,398.33,9.9714,9.0724,87,100,1674
4,388.00,449.16,10.1657,9.2652,81,100,3011
5,440.00,477.41,9.9971,9.3693,79,100,4246
6,467.00,489.51,9.9971,9.3098,67,100,5486
7,478.00,503.08,10.3914,9.4735,76,100,6724
8,491.00,510.90,10.2714,9.4615,58,100,7921
9,497.00,527.25,10.4314,9.7422,69,100,9092
10,496.00,523.92,10.3229,9.6259,66,100,10279
11,499.00,526.96,10.5314,9.6426,72,100,11451
12,499.00,526.13,10.1714,9.5804,61,100,12600
13,494.00,528.87,10.5371,9.7420,60,100,13754
14,486.00,527.74,10.5371,9.7897,58,100,14891
15,493.00,517.23,10.4943,9.8380,62,100,16028
16,498.00,522.16,10.6400,9.8137,58,100,17131
17,497.00,533.18,10.4029,9.9325,44,100,18246
18,498.00,521.23,10.4200,9.9166,43,100,19378
19,494.00,523.91,10.5457,9.7988,69,100,20498
20,497.00,523.57,10.7486,9.8515,68,100,21637
21,494.00,518.88,10.3400,9.8782,69,100,22759
22,494.00,519.77,10.9886,9.9957,71,100,23865
23,482.00,522.36,10.5771,9.9029,55,100,24991
24,488.00,518.93,10.6600,9.9754,56,100,26098
25,496.00,520.12,10.5629,9.8635,60,100,27229
26,486.00,519.25,10.5543,9.8785,69,100,28349
