generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,300.23,8.9229,8.5321,80,100,215
2,324.00,343.79,9.0343,8.4518,80,100,425
3,294.00,373.31,9.4943,8.8628,80,100,1323
4,360.00,425.37,9.8571,8.9838,75,100,2297
5,416.00,461.18,9.7457,9.1514,79,100,3522
6,445.00,482.25,9.9886,9.2558,81,100,4754
7,471.00,492.95,10.1114,9.3138,82,100,5962
8,478.00,505.81,10.2543,9.3236,89,100,7142
9,483.00,507.92,10.1486,9.3744,73,100,8329
10,487.00,517.22,9.9800,9.4984,65,100,9493
11,500.00,519.51,10.4343,9.5941,61,100,10636
12,498.00,522.11,10.3743,9.6047,63,100,11784
13,497.00,520.58,10.3457,9.6872,65,100,12963
14,494.00,524.06,10.5171,9.6792,80,100,14111
15,498.00,523.85,10.4171,9.6151,72,100,15253
16,493.00,527.33,10.3086,9.6825,75,100,16365
17,502.00,517.87,10.3429,9.6840,53,100,17491
18,504.00,526.08,10.5400,9.8256,74,100,18612
19,505.00,530.26,10.5314,9.8693,65,100,19716
20,503.00,527.10,10.5457,9.7247,51,100,20827
21,503.00,525.49,10.4086,9.8003,61,100,21970
22,505.00,522.05,10.5114,9.8979,40,100,23095
23,495.00,523.02,10.4714,9.9370,56,100,24211
24,500.00,523.77,10.6629,10.0517,43,100,25334
25,496.00,521.98,10.5200,9.7996,58,100,26473
26,495.00,531.62,10.7571,10.0163,61,100,27589
