generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,301.41,8.9286,8.5141,162,200,851
2,294.00,302.22,9.0686,8.4723,158,200,1635
3,294.00,297.35,10.1000,9.4920,85,200,3791
4,294.00,301.87,10.8000,10.2976,167,200,5762
5,294.00,303.01,11.2257,10.7690,192,200,7549
6,294.00,304.00,11.4571,11.1225,178,200,9251
7,294.00,304.56,11.8371,11.4376,158,200,10908
8,294.00,303.74,11.9600,11.5771,200,200,12682
9,294.00,298.24,12.1029,11.7336,200,200,14446
10,294.00,299.64,12.3857,12.0450,200,200,16232
11,294.00,300.82,12.4743,12.2855,200,200,18139
12,294.00,302.06,12.6029,12.4460,200,200,20125
13,294.00,302.25,12.7143,12.5688,200,200,22224
14,294.00,301.19,12.9229,12.7010,200,200,24401
