generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.76,9.2543,8.5529,172,200,1069
2,294.00,304.02,9.1057,8.4788,177,200,2002
3,294.00,306.84,10.1229,9.5520,126,200,4328
4,294.00,303.55,10.8000,10.3697,118,200,5215
5,294.00,303.80,11.7171,10.9703,175,200,6315
6,294.00,303.87,12.0971,11.5471,200,200,7420
7,294.00,305.15,12.2829,11.9326,200,200,8487
8,294.00,305.37,12.4171,12.1154,200,200,9593
9,294.00,301.16,12.5600,12.3001,200,200,10812
10,294.00,299.99,12.7829,12.4790,200,200,12129
11,294.00,299.94,12.8829,12.6153,200,200,13528
12,294.00,299.79,13.0257,12.7574,200,200,15034
13,294.00,299.00,13.0943,12.8632,200,200,16577
14,294.00,300.98,13.1914,12.9985,200,200,18229
