generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.82,9.2657,8.5539,157,200,905
2,294.00,304.33,9.2371,8.4736,154,200,1643
3,294.00,305.19,10.4743,9.8349,187,200,3839
4,294.00,302.39,11.0457,10.6795,200,200,4718
5,294.00,302.43,11.5857,11.2223,200,200,5381
6,294.00,301.72,11.8286,11.5141,200,200,6011
7,294.00,300.71,12.0257,11.7258,200,200,6660
8,294.00,300.51,12.3971,11.9824,200,200,7341
9,294.00,303.53,12.6029,12.3225,200,200,8094
10,294.00,301.87,12.8143,12.5366,200,200,8937
11,294.00,303.62,12.9686,12.6865,200,200,9789
12,294.00,303.39,13.0114,12.7926,200,200,10686
13,294.00,302.77,13.0486,12.8673,200,200,11676
14,294.00,299.56,13.1829,12.9391,200,200,12739
