generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,301.86,8.8257,8.5286,162,200,975
2,294.00,303.52,9.1057,8.4629,163,200,1800
3,294.00,298.37,10.1686,9.7170,155,200,4183
4,294.00,300.80,10.9800,10.6186,55,200,5462
5,294.00,298.00,11.5086,11.1693,32,200,6351
6,294.00,297.77,11.6886,11.4672,98,200,7140
7,294.00,299.07,12.2286,11.8097,107,200,8029
8,294.00,300.00,12.7686,12.2132,178,200,9030
9,294.00,303.49,12.9314,12.5622,200,200,10156
10,294.00,300.84,13.1429,12.7548,200,200,11246
11,294.00,300.23,13.3314,13.0031,200,200,12413
12,294.00,299.04,13.4200,13.1601,200,200,13624
13,294.00,299.78,13.5514,13.2744,200,200,14857
14,294.00,300.16,13.5971,13.4065,200,200,16148
