generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,301.65,9.2286,8.5302,164,200,912
2,294.00,302.13,9.0400,8.4832,167,200,1680
3,294.00,298.03,9.9971,9.5933,110,200,4283
4,294.00,300.43,11.0029,10.5823,141,200,5533
5,294.00,302.12,11.6457,11.1786,200,200,6907
6,294.00,302.15,12.0743,11.6365,200,200,8385
7,294.00,303.25,12.4171,11.9675,200,200,10016
8,294.00,304.77,12.5971,12.2343,200,200,11739
9,294.00,304.71,12.7371,12.4088,200,200,13453
10,294.00,304.18,12.8314,12.5623,200,200,15150
11,294.00,304.79,13.0257,12.7097,200,200,16917
12,294.00,306.40,13.1629,12.8312,200,200,18769
13,294.00,311.17,13.3657,12.9956,200,200,20649
14,294.00,309.45,13.3629,12.9911,200,200,22519
