generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,303.36,8.9971,8.5102,167,200,915
2,294.00,304.30,9.0200,8.4703,158,200,1573
3,294.00,299.41,10.1000,9.5973,97,200,3233
4,294.00,303.32,10.9857,10.5150,151,200,3995
5,294.00,304.98,11.5771,11.1017,200,200,4786
6,294.00,304.83,11.8829,11.5156,200,200,5659
7,294.00,303.88,12.0943,11.7691,200,200,6472
8,294.00,302.13,12.3629,12.0527,200,200,7253
9,294.00,298.17,12.5371,12.3475,200,200,7973
10,294.00,299.15,12.9000,12.6046,200,200,8681
11,294.00,300.39,12.9571,12.7466,200,200,9441
12,294.00,304.03,13.0600,12.8572,200,200,10213
13,294.00,302.07,13.1314,12.8710,200,200,11025
14,294.00,303.15,13.1457,12.9280,200,200,11850
