generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.71,9.1400,8.5281,167,200,884
2,294.00,302.74,9.0371,8.4592,168,200,1629
3,294.00,301.52,10.2000,9.4553,139,200,3998
4,294.00,303.71,10.8143,10.4032,200,200,5612
5,294.00,299.23,11.4514,11.1140,200,200,6995
6,294.00,299.36,12.0143,11.7163,200,200,8323
7,294.00,299.99,12.3600,12.1052,200,200,9978
8,294.00,299.96,12.5914,12.2911,200,200,11774
9,294.00,300.10,12.7486,12.4680,200,200,13611
10,294.00,299.18,12.9686,12.5781,200,200,15533
11,294.00,299.26,13.0543,12.7548,200,200,17501
12,294.00,299.03,13.1886,12.8916,200,200,19483
13,294.00,299.55,13.2657,13.0194,200,200,21506
14,294.00,299.42,13.3829,13.1157,200,200,23560
