generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,301.81,8.8686,8.5230,159,200,835
2,294.00,300.77,9.0200,8.4778,151,200,1539
3,294.00,298.06,9.8829,9.4654,53,200,3993
4,294.00,297.60,10.6457,10.0424,80,200,5764
5,294.00,295.81,11.2257,10.8140,54,200,7493
6,294.00,296.41,11.4486,11.2024,80,200,9329
7,294.00,296.67,11.8457,11.6016,63,200,11377
8,294.00,295.50,12.0886,11.7532,34,200,13565
9,294.00,294.63,12.1971,11.7709,27,200,15897
10,294.00,294.90,12.4229,11.9818,30,200,18355
11,294.00,297.33,12.6629,12.2476,36,200,20983
12,294.00,295.07,12.8600,12.2969,29,200,23753
13,294.00,294.70,12.6914,12.5467,33,200,26634
14,294.00,295.04,12.7771,12.6940,45,200,29490
