generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,301.61,9.0714,8.5435,155,200,1039
2,294.00,304.43,9.1400,8.4620,150,200,1947
3,294.00,307.49,10.3743,9.6601,101,200,3754
4,294.00,307.99,11.1343,10.4538,200,200,4886
5,294.00,308.66,11.5200,11.0625,200,200,6030
6,294.00,305.43,11.9771,11.3651,200,200,7328
7,294.00,304.25,12.0886,11.6824,200,200,8891
8,294.00,304.30,12.2029,11.8854,200,200,10711
9,294.00,301.73,12.3057,12.0321,200,200,12525
10,294.00,301.81,12.5000,12.1687,200,200,14277
11,294.00,302.07,12.5171,12.2570,200,200,15976
12,294.00,303.26,12.6543,12.3594,200,200,17662
13,294.00,301.67,12.8229,12.4405,200,200,19324
14,294.00,302.84,12.9429,12.6651,200,200,20977
