generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.23,8.9971,8.5082,164,200,953
2,294.00,303.06,9.0486,8.4796,165,200,1762
3,294.00,302.82,10.0886,9.5011,125,200,4555
4,294.00,304.04,10.6943,10.1630,193,200,7114
5,294.00,304.29,11.1114,10.6331,177,200,9338
6,294.00,303.39,11.5114,11.0980,197,200,11274
7,294.00,299.76,11.8314,11.3901,200,200,13087
8,294.00,303.03,12.1171,11.7902,200,200,14805
9,294.00,300.67,12.2457,11.9448,200,200,16560
10,294.00,299.45,12.6486,12.2470,200,200,18434
11,294.00,299.54,12.8686,12.4896,200,200,20457
12,294.00,298.57,13.1057,12.6809,200,200,22563
13,294.00,299.53,13.1829,12.8958,200,200,24759
14,294.00,301.36,13.3200,13.0229,200,200,26986
