generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,301.15,8.9971,8.5124,167,200,897
2,294.00,301.98,9.0943,8.4585,163,200,1668
3,294.00,301.51,10.3343,9.5421,138,200,3783
4,294.00,297.85,10.8229,10.3429,144,200,5079
5,294.00,301.47,11.4257,11.0523,146,200,6047
6,294.00,298.25,11.8829,11.3492,195,200,7113
7,294.00,298.48,11.9686,11.6797,200,200,8400
8,294.00,299.60,12.4486,11.9597,200,200,9803
9,294.00,299.95,12.6314,12.2692,200,200,11288
10,294.00,299.87,12.8800,12.5250,200,200,12955
11,294.00,300.84,13.0171,12.7711,200,200,14727
12,294.00,299.91,13.2143,12.9354,200,200,16621
13,294.00,298.35,13.3543,13.0596,200,200,18535
14,294.00,297.98,13.5343,13.2031,200,200,20432
