generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.36,9.1486,8.5365,162,200,854
2,294.00,302.36,9.1486,8.4982,167,200,1591
3,294.00,297.98,10.2229,9.6491,129,200,4162
4,294.00,299.18,10.6800,10.4582,122,200,5188
5,294.00,299.60,11.1943,10.7507,123,200,6179
6,294.00,299.07,11.4743,11.0876,101,200,7277
7,294.00,300.66,11.9400,11.4176,142,200,8496
8,294.00,301.79,12.1571,11.8179,148,200,9881
9,294.00,299.74,12.5714,12.0359,175,200,11511
10,294.00,300.95,12.7257,12.4227,200,200,13256
11,294.00,302.81,12.8343,12.6591,200,200,15106
12,294.00,298.75,13.0029,12.7493,200,200,17069
13,294.00,299.44,13.3429,12.9158,200,200,19465
14,294.00,301.33,13.3571,13.1113,200,200,21871
