generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.57,9.0057,8.5188,174,200,1011
2,294.00,303.81,9.2229,8.4787,167,200,1989
3,294.00,300.33,10.0143,9.4571,105,200,4897
4,294.00,300.00,10.5886,10.0862,71,200,7046
5,294.00,297.92,11.3400,10.7309,74,200,8307
6,294.00,304.64,11.9000,11.4053,149,200,9568
7,294.00,304.79,12.2314,11.8208,192,200,11107
8,294.00,301.75,12.4686,12.0654,174,200,12869
9,294.00,300.85,12.6543,12.3286,200,200,14831
10,294.00,299.56,12.9057,12.5010,200,200,16851
11,294.00,299.76,12.9343,12.7460,200,200,18855
12,294.00,297.85,13.0657,12.9146,200,200,20933
13,294.00,298.82,13.2314,13.0201,200,200,23006
14,294.00,297.92,13.3143,13.1595,200,200,25155
