generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.08,9.0686,8.5309,164,200,980
2,294.00,302.81,9.0200,8.4884,165,200,1745
3,294.00,300.00,10.0314,9.6081,144,200,4618
4,294.00,302.08,10.7257,10.2174,165,200,7459
5,294.00,300.82,10.9714,10.5942,146,200,9894
6,294.00,297.70,11.2457,10.7330,91,200,12227
7,294.00,297.31,11.6829,11.1876,121,200,14543
8,294.00,300.80,11.9714,11.7717,200,200,16888
9,294.00,301.70,12.2229,11.9606,200,200,19269
10,294.00,301.37,12.4686,12.1513,200,200,21676
11,294.00,304.38,12.6114,12.3073,200,200,24139
12,294.00,300.99,12.7086,12.3176,200,200,26604
13,294.00,301.93,12.8086,12.4452,200,200,28967
14,294.00,301.44,12.8514,12.4977,200,200,31324
