generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.88,9.2657,8.5549,77,100,217
2,294.00,307.39,9.2657,8.4693,74,100,372
3,294.00,298.66,9.6314,9.4309,47,100,1086
4,294.00,300.57,10.3457,9.9524,37,100,1928
5,294.00,297.16,10.3829,10.1352,51,100,2857
6,294.00,302.62,10.7771,10.4662,82,100,3834
7,294.00,304.42,10.9286,10.7011,100,100,4817
8,294.00,299.86,11.0800,10.8632,100,100,5814
9,294.00,299.07,11.2686,11.0536,100,100,6746
10,294.00,298.90,11.4657,11.2305,100,100,7689
11,294.00,298.55,11.5629,11.3170,100,100,8654
12,294.00,300.46,11.6486,11.4459,100,100,9633
13,294.00,300.75,11.7143,11.5235,100,100,10610
14,294.00,300.31,11.8029,11.5768,100,100,11593
15,294.00,300.51,11.9714,11.7170,100,100,12552
16,294.00,299.99,12.0257,11.8215,100,100,13486
17,294.00,299.85,12.1086,11.8954,100,100,14420
18,294.00,299.81,12.2914,12.0079,100,100,15318
19,294.00,299.35,12.2857,12.0962,100,100,16225
20,294.00,299.81,12.3257,12.1933,100,100,17135
21,294.00,299.35,12.4714,12.2666,100,100,18040
22,294.00,297.87,12.5286,12.3447,100,100,18934
23,294.00,299.72,12.6371,12.4734,100,100,19834
24,294.00,298.25,12.6714,12.4961,100,100,20744
25,294.00,298.87,12.7914,12.6077,100,100,21665
26,294.00,298.86,12.7600,12.6199,100,100,22584
