generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.16,9.0686,8.5352,82,100,244
2,294.00,304.91,9.0257,8.4811,76,100,446
3,294.00,297.09,9.5286,9.3161,34,100,1770
4,294.00,299.69,10.2171,9.7662,45,100,2977
5,294.00,298.32,10.7457,10.1453,44,100,3963
6,294.00,301.59,11.0714,10.6754,71,100,4959
7,294.00,299.77,11.2571,10.9151,95,100,6010
8,294.00,301.25,11.4343,11.1089,100,100,7117
9,294.00,302.43,11.5971,11.2895,100,100,8222
10,294.00,300.99,11.6743,11.4360,100,100,9349
11,294.00,298.84,11.9400,11.6448,100,100,10460
12,294.00,298.05,12.2371,11.8720,100,100,11569
13,294.00,298.25,12.2657,12.0556,100,100,12668
14,294.00,299.20,12.6000,12.3032,100,100,13754
15,294.00,297.57,12.7143,12.4789,100,100,14829
16,294.00,297.49,12.7914,12.5499,100,100,15902
17,294.00,297.24,12.8629,12.6730,100,100,16986
18,294.00,297.23,12.9229,12.6882,100,100,18096
19,294.00,298.43,12.9429,12.7743,100,100,19206
20,294.00,298.90,13.0229,12.7811,100,100,20323
21,294.00,298.64,13.0914,12.8350,100,100,21468
22,294.00,298.77,13.0914,12.8599,100,100,22586
23,294.00,299.01,13.1543,12.9193,100,100,23700
24,294.00,299.13,13.1629,12.9983,100,100,24803
25,294.00,298.61,13.2114,13.0425,100,100,25895
26,294.00,296.49,13.2914,13.0913,100,100,26982
