generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,299.77,8.9943,8.5410,87,100,286
2,294.00,302.42,9.0257,8.4982,84,100,519
3,294.00,302.10,9.7657,9.3875,87,100,1781
4,294.00,302.22,10.4171,9.9853,100,100,2873
5,294.00,305.70,10.7943,10.4355,100,100,3876
6,294.00,300.79,10.8743,10.6309,100,100,4947
7,294.00,296.65,11.2914,10.7869,100,100,5993
8,294.00,296.57,11.5057,11.2208,100,100,7044
9,294.00,297.50,11.8371,11.4551,100,100,8093
10,294.00,296.79,11.9486,11.6722,100,100,9136
11,294.00,296.78,12.0571,11.8379,100,100,10189
12,294.00,297.65,12.1657,12.0061,100,100,11243
13,294.00,298.32,12.3229,12.0621,100,100,12289
14,294.00,298.57,12.4314,12.1875,100,100,13341
15,294.00,297.80,12.4771,12.2594,100,100,14395
16,294.00,298.41,12.5743,12.3879,100,100,15443
17,294.00,298.80,12.6914,12.4453,100,100,16483
18,294.00,298.36,12.7057,12.5097,100,100,17521
19,294.00,296.98,12.8343,12.5201,100,100,18582
20,294.00,297.49,12.9000,12.6436,100,100,19623
21,294.00,297.39,12.9971,12.7670,100,100,20661
22,294.00,296.61,13.0629,12.7480,100,100,21698
23,294.00,297.01,13.0714,12.8480,100,100,22749
24,294.00,297.36,13.1571,12.9489,100,100,23784
25,294.00,298.09,13.2800,13.0507,100,100,24824
26,294.00,297.37,13.3343,13.0461,100,100,25862
