generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.31,9.1486,8.5190,84,100,226
2,294.00,303.37,8.9057,8.4614,82,100,410
3,294.00,297.80,9.6943,9.3674,59,100,1296
4,294.00,307.90,10.3543,10.0773,69,100,2156
5,294.00,302.71,10.6857,10.2518,73,100,2979
6,294.00,297.90,10.7971,10.3850,58,100,3881
7,294.00,297.14,11.1686,10.5539,43,100,4858
8,294.00,296.63,10.9629,10.6825,41,100,5874
9,294.00,297.63,11.3629,10.9735,49,100,6879
10,294.00,297.88,11.7914,11.3659,68,100,7905
11,294.00,299.09,11.9257,11.6800,75,100,8944
12,294.00,300.82,12.1343,11.8927,100,100,9971
13,294.00,300.15,12.3743,12.0879,100,100,10980
14,294.00,301.34,12.5114,12.2566,100,100,11976
15,294.00,300.17,12.5971,12.3447,100,100,12975
16,294.00,301.04,12.6429,12.4099,100,100,13961
17,294.00,303.16,12.7114,12.5233,100,100,14951
18,294.00,303.70,12.7514,12.5624,100,100,15936
19,294.00,302.48,12.8086,12.6058,100,100,16911
20,294.00,302.90,12.8657,12.6710,100,100,17863
21,294.00,303.40,12.8743,12.7354,100,100,18810
22,294.00,303.78,12.9057,12.8163,100,100,19775
23,294.00,299.89,13.0857,12.8821,100,100,20713
24,294.00,300.60,13.0914,12.9630,100,100,21642
25,294.00,300.55,13.2086,13.0210,100,100,22573
26,294.00,299.43,13.2714,13.0911,100,100,23499
