generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.19,8.8886,8.5414,86,100,246
2,294.00,304.38,9.0886,8.4727,85,100,481
3,294.00,297.19,9.6314,9.3622,26,100,1538
4,294.00,296.86,10.4200,10.0278,44,100,2021
5,294.00,298.85,10.8343,10.4988,53,100,2449
6,294.00,297.85,11.1457,10.8181,46,100,3061
7,294.00,296.35,11.3457,11.1618,34,100,3827
8,294.00,296.40,11.4800,11.3226,40,100,4634
9,294.00,297.16,11.7343,11.4947,38,100,5417
10,294.00,299.89,12.0800,11.7968,74,100,6195
11,294.00,298.60,12.1571,11.9046,62,100,6968
12,294.00,298.06,12.4029,12.1086,100,100,7733
13,294.00,298.05,12.5543,12.2428,100,100,8506
14,294.00,299.13,12.6829,12.4521,100,100,9310
15,294.00,298.51,12.8286,12.5558,100,100,10140
16,294.00,298.84,12.8543,12.6322,100,100,10981
17,294.00,297.85,12.9429,12.7509,100,100,11852
18,294.00,297.75,12.9829,12.7785,100,100,12737
19,294.00,297.85,13.0571,12.8091,100,100,13642
20,294.00,297.42,13.0857,12.8410,100,100,14567
21,294.00,297.90,13.1486,12.9936,100,100,15498
22,294.00,301.78,13.3514,13.0973,100,100,16437
23,294.00,305.82,13.4029,13.2133,100,100,17374
24,294.00,302.79,13.4171,13.1959,100,100,18322
25,294.00,308.30,13.4457,13.3182,100,100,19306
26,294.00,307.41,13.5200,13.3061,100,100,20277
