generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,303.29,9.0771,8.5255,84,100,254
2,294.00,303.83,8.9800,8.4871,83,100,483
3,294.00,299.55,9.4143,9.1554,78,100,1741
4,294.00,301.43,9.7029,9.4117,86,100,3237
5,294.00,301.94,10.0143,9.7273,77,100,4837
6,294.00,301.93,10.5257,10.1993,98,100,6462
7,294.00,302.81,10.9771,10.4379,100,100,8100
8,294.00,300.24,11.0514,10.5948,100,100,9775
9,294.00,299.45,11.2286,10.7057,100,100,11399
10,294.00,298.01,11.2657,10.9484,100,100,12994
11,294.00,297.76,11.4514,11.2189,100,100,14551
12,294.00,297.63,11.7200,11.4022,100,100,16098
13,294.00,298.08,11.8286,11.5630,100,100,17623
14,294.00,299.41,12.0429,11.7740,100,100,19105
15,294.00,299.30,12.1543,11.8875,100,100,20592
16,294.00,301.23,12.1914,11.9848,100,100,22074
17,294.00,300.63,12.2286,12.0552,100,100,23566
18,294.00,299.99,12.2886,12.0928,100,100,25076
19,294.00,301.44,12.4143,12.1666,100,100,26550
20,294.00,300.89,12.4743,12.2278,100,100,28020
21,294.00,300.68,12.5514,12.3026,100,100,29493
22,294.00,300.23,12.5686,12.3157,100,100,30936
23,294.00,300.34,12.5600,12.3501,100,100,32379
24,294.00,298.85,12.6200,12.3017,100,100,33824
25,294.00,299.54,12.6343,12.3485,100,100,35285
26,294.00,299.78,12.6343,12.3696,100,100,36726
