dia,bloque,hora,B01,C01,307,A01,B12,C12,Actos,A22,A12,C22,B23,Hall,312,301,303,A21,Piso,501,601,B11,115,B21,31,305,B22,311,102,A11,C11,C21,502,703,705,725,727,309,310,722,116
1,1,8.0,22,22,22,105,147,V,V,V,176,80,V,V,202,V,V,V,V,V,V,V,86,82,V,V,V,V,V,V,V,263,V,202,V,V,0,161,233,98,274
1,2,8.5,22,22,22,105,147,V,V,V,176,80,V,V,202,V,V,V,V,V,V,V,86,82,V,V,V,V,V,V,V,263,V,202,V,V,0,161,233,98,274
1,3,9.0,22,22,22,105,147,V,V,V,176,80,V,V,202,V,V,V,V,V,V,V,86,82,V,V,V,V,V,V,V,263,V,202,V,V,0,161,233,98,274
1,4,9.5,22,22,22,105,147,V,V,V,176,80,V,V,202,V,V,V,V,V,V,V,86,82,V,V,V,V,V,V,V,263,V,202,V,V,0,161,233,98,274
1,5,10.0,22,22,22,105,147,V,V,V,176,80,V,V,202,V,V,V,V,V,V,V,86,82,V,V,V,V,V,V,V,263,V,202,V,V,0,161,233,98,274
1,6,10.5,22,22,22,105,147,V,V,V,176,80,V,V,202,V,V,V,V,V,V,V,86,82,V,V,V,V,V,V,V,263,V,202,V,V,0,161,233,98,274
1,7,11.0,52,52,188,105,147,V,V,V,176,V,V,V,V,V,V,V,V,V,V,V,86,82,V,V,V,V,V,V,V,263,V,V,V,V,0,161,233,98,274
1,8,11.5,52,52,188,105,147,V,V,V,176,V,V,V,V,V,V,V,V,V,V,V,86,82,V,V,V,V,V,V,V,263,V,V,V,V,37,161,233,98,274
1,9,12.0,52,52,188,35,V,V,V,V,68,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,127,V,V,V,V,37,V,177,225,150
1,10,12.5,52,52,188,35,V,V,V,V,68,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,127,V,V,V,V,37,V,177,225,150
1,11,13.0,52,52,188,35,V,V,V,V,68,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,127,V,V,V,V,37,V,177,225,150
1,12,13.5,52,52,188,35,V,V,V,V,68,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,37,V,177,225,150
1,13,14.0,52,52,V,35,V,V,V,V,68,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,37,V,177,225,150
1,14,14.5,52,52,V,35,V,V,V,V,68,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,177,225,150
1,15,15.0,224,V,V,35,V,V,V,V,68,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,177,225,150
1,16,15.5,224,V,V,V,V,V,V,V,68,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,177,225,150
1,17,16.0,224,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,210,V,73
1,18,16.5,224,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,210,V,73
1,19,17.0,224,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,210,V,73
1,20,17.5,224,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,210,V,73
1,21,18.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,210,V,73
1,22,18.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,210,V,73
1,23,19.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,73
1,24,19.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,73
1,25,20.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V
1,26,20.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V
2,1,8.0,95,95,V,V,V,V,V,155,V,V,V,V,V,V,V,V,V,11,V,V,V,V,V,61,V,V,V,V,V,V,V,V,V,V,260,V,137,59,269
2,2,8.5,95,95,V,V,V,V,V,155,V,V,V,V,V,V,V,V,V,11,V,V,V,V,V,61,V,V,V,V,V,V,V,V,V,V,260,V,137,59,269
2,3,9.0,95,95,V,V,V,V,V,155,V,V,V,V,V,V,V,V,V,11,V,V,V,V,V,61,V,V,V,V,V,V,V,V,V,V,260,V,137,59,269
2,4,9.5,95,95,V,V,V,V,V,155,V,V,V,V,V,V,V,V,V,11,V,V,V,V,V,61,V,V,V,V,V,V,V,V,V,V,260,V,137,59,269
2,5,10.0,95,95,V,V,V,V,V,155,V,V,V,V,V,V,V,V,V,11,V,V,V,V,V,61,V,V,V,V,V,V,V,V,V,V,260,V,137,59,269
2,6,10.5,95,95,V,V,V,V,V,155,V,V,V,V,V,V,V,V,V,11,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,260,V,137,59,269
2,7,11.0,97,97,V,V,V,V,V,155,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,260,V,137,59,269
2,8,11.5,97,97,V,V,V,V,V,155,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,260,V,137,59,269
2,9,12.0,97,97,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,57,89,99
2,10,12.5,97,97,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,57,89,99
2,11,13.0,97,97,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,57,89,99
2,12,13.5,97,97,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,57,89,99
2,13,14.0,97,97,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,57,89,99
2,14,14.5,V,141,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,57,89,99
2,15,15.0,V,141,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,148,89,99
2,16,15.5,V,141,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,148,89,99
2,17,16.0,V,141,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,148,110,132
2,18,16.5,V,141,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,148,110,132
2,19,17.0,V,141,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,148,110,132
2,20,17.5,V,141,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,148,110,132
2,21,18.0,V,141,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,132
