generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.18,8.8457,8.5096,73,100,237
2,294.00,304.50,8.8914,8.5267,70,100,420
3,294.00,300.92,10.0829,9.5638,65,100,1108
4,294.00,297.54,10.6171,10.3324,56,100,1374
5,294.00,299.33,11.0400,10.7193,52,100,1571
6,294.00,297.53,11.6200,11.0234,49,100,1775
7,294.00,296.25,11.5086,11.1213,40,100,1991
8,294.00,299.07,11.8514,11.4777,46,100,2230
9,294.00,299.37,12.0257,11.5811,38,100,2446
10,294.00,302.47,12.2314,11.8854,45,100,2654
11,294.00,300.13,12.5086,12.0369,70,100,2868
12,294.00,300.79,12.7857,12.2572,91,100,3127
13,294.00,302.25,12.8857,12.5056,100,100,3469
14,294.00,301.10,12.9886,12.5748,100,100,3850
15,294.00,301.91,13.1657,12.7660,100,100,4271
16,294.00,301.11,13.2143,12.7938,100,100,4724
17,294.00,298.10,13.3457,12.7563,100,100,5216
18,294.00,299.61,13.3486,12.9410,100,100,5757
19,294.00,300.13,13.3629,13.0394,100,100,6323
20,294.00,299.81,13.5086,13.0698,100,100,6917
21,294.00,301.53,13.4629,13.1849,100,100,7508
22,294.00,302.46,13.5171,13.2424,100,100,8111
23,294.00,302.37,13.5800,13.2642,100,100,8752
24,294.00,301.35,13.6400,13.2832,100,100,9436
25,294.00,302.16,13.6400,13.3441,100,100,10145
26,294.00,301.05,13.6257,13.3057,100,100,10876
