generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.22,9.1086,8.5469,74,100,219
2,294.00,303.03,8.9600,8.4581,73,100,400
3,294.00,298.27,9.9286,9.4693,96,100,1079
4,294.00,300.07,10.6486,10.1299,100,100,1642
5,294.00,299.41,10.7314,10.5284,100,100,2122
6,294.00,301.69,11.0343,10.7761,100,100,2592
7,294.00,302.64,11.2286,10.9564,100,100,3076
8,294.00,301.00,11.4200,11.1648,100,100,3615
9,294.00,300.72,11.5543,11.3586,100,100,4169
10,294.00,299.01,11.8114,11.5839,100,100,4751
11,294.00,298.46,12.0143,11.7883,100,100,5374
12,294.00,297.84,12.2343,11.9740,100,100,6002
13,294.00,297.34,12.2514,12.1009,100,100,6636
14,294.00,297.40,12.4086,12.2156,100,100,7267
15,294.00,300.78,12.6114,12.4071,100,100,7901
16,294.00,298.90,12.6086,12.3933,100,100,8542
17,294.00,299.93,12.6429,12.4908,100,100,9178
18,294.00,298.83,12.7457,12.4985,100,100,9826
19,294.00,297.50,12.8371,12.6143,100,100,10483
20,294.00,298.03,12.9000,12.7392,100,100,11141
21,294.00,298.74,12.9543,12.8081,100,100,11832
22,294.00,298.95,13.0343,12.8723,100,100,12526
23,294.00,299.10,13.0657,12.9505,100,100,13226
24,294.00,298.59,13.0743,12.9675,100,100,13906
25,294.00,299.59,13.1343,13.0081,100,100,14563
26,294.00,298.96,13.1771,13.0399,100,100,15232
