generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,303.55,9.0057,8.5146,88,100,231
2,294.00,303.34,9.0571,8.5039,93,100,471
3,294.00,298.62,9.7800,9.3830,61,100,1557
4,294.00,299.27,10.4943,10.1247,63,100,2019
5,294.00,303.07,11.3029,10.7359,84,100,2286
6,294.00,312.91,11.5886,11.3693,100,100,2556
7,294.00,303.06,11.8800,11.6091,100,100,2889
8,294.00,302.04,12.3057,11.8983,100,100,3279
9,294.00,301.53,12.4857,12.1117,100,100,3658
10,294.00,301.15,12.7229,12.3937,100,100,4050
11,294.00,302.93,12.9029,12.6408,100,100,4466
12,294.00,303.07,13.0229,12.7472,100,100,4903
13,294.00,301.75,13.0314,12.8020,100,100,5347
14,294.00,299.75,13.1286,12.9062,100,100,5810
15,294.00,298.81,13.2800,13.1179,100,100,6266
16,294.00,297.22,13.4029,13.2522,100,100,6784
17,294.00,297.76,13.5514,13.3335,100,100,7343
18,294.00,299.23,13.7000,13.5030,100,100,7926
19,294.00,298.81,13.7457,13.5926,100,100,8544
20,294.00,298.02,13.7857,13.6953,100,100,9160
21,294.00,298.63,13.8571,13.7822,100,100,9794
22,294.00,299.32,13.9286,13.8585,100,100,10432
23,294.00,300.11,14.0229,13.9290,100,100,11073
24,294.00,300.40,14.0914,13.9846,100,100,11719
25,294.00,303.46,14.1429,14.0517,100,100,12378
26,294.00,299.65,14.1886,14.0316,100,100,13053
