generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,303.34,8.9200,8.5031,79,100,219
2,294.00,303.27,9.1829,8.5002,77,100,398
3,294.00,298.18,10.0829,9.8993,71,100,907
4,294.00,299.74,10.8000,10.4721,80,100,1107
5,294.00,301.27,11.4029,11.0276,78,100,1298
6,294.00,296.26,11.7486,11.5472,100,100,1501
7,294.00,298.99,11.9971,11.7902,100,100,1702
8,294.00,301.57,12.1257,11.9487,100,100,1908
9,294.00,303.68,12.3714,12.1707,100,100,2098
10,294.00,301.63,12.5000,12.2960,100,100,2326
11,294.00,304.20,12.6971,12.4431,100,100,2624
12,294.00,300.86,12.8229,12.5555,100,100,3004
13,294.00,300.37,12.9000,12.7168,100,100,3426
14,294.00,300.40,12.9314,12.7999,100,100,3893
15,294.00,299.55,13.0371,12.8831,100,100,4390
16,294.00,297.11,13.1857,12.9960,100,100,4920
17,294.00,296.86,13.2371,13.1120,100,100,5485
18,294.00,297.50,13.2800,13.1810,100,100,6063
19,294.00,298.17,13.3657,13.2436,100,100,6670
20,294.00,298.97,13.4286,13.3225,100,100,7296
21,294.00,298.56,13.4743,13.3647,100,100,7928
22,294.00,298.74,13.5457,13.4220,100,100,8574
23,294.00,298.02,13.6057,13.4409,100,100,9223
24,294.00,297.81,13.6600,13.4999,100,100,9882
25,294.00,297.83,13.7229,13.5321,100,100,10551
26,294.00,298.07,13.7714,13.5791,100,100,11224
