generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,305.54,8.9543,8.4990,82,100,228
2,294.00,307.69,9.1029,8.4505,87,100,435
3,294.00,299.70,9.9457,9.4068,71,100,1252
4,294.00,297.69,10.5171,10.1587,48,100,1919
5,294.00,296.72,11.1543,10.6066,36,100,2597
6,294.00,296.47,11.3171,11.0993,58,100,3313
7,294.00,296.42,11.5629,11.3846,57,100,4065
8,294.00,297.66,11.8686,11.5378,62,100,4839
9,294.00,297.75,11.9714,11.7258,64,100,5599
10,294.00,298.94,12.0229,11.8386,77,100,6337
11,294.00,299.23,12.1886,11.9795,69,100,7092
12,294.00,298.51,12.3114,12.0500,63,100,7833
13,294.00,299.60,12.5486,12.2944,65,100,8568
14,294.00,300.35,12.7171,12.4368,96,100,9321
15,294.00,299.45,12.8400,12.5181,100,100,10067
16,294.00,302.81,12.9914,12.7196,100,100,10816
17,294.00,302.03,13.0800,12.8246,100,100,11603
18,294.00,302.14,13.0886,12.9024,100,100,12417
19,294.00,302.27,13.1829,12.9655,100,100,13231
20,294.00,303.13,13.2714,12.9848,100,100,14048
21,294.00,302.61,13.3286,13.0627,100,100,14853
22,294.00,300.46,13.4429,13.0266,100,100,15656
23,294.00,303.72,13.4971,13.2016,100,100,16439
24,294.00,303.47,13.5314,13.2470,100,100,17206
25,294.00,301.52,13.5657,13.2219,100,100,17967
26,294.00,303.15,13.5743,13.2731,100,100,18732
