dia,bloque,hora,B01,C01,307,A01,B12,C12,Actos,A22,A12,C22,B23,Hall,312,301,303,A21,Piso,501,601,B11,115,B21,31,305,B22,311,102,A11,C11,C21,502,703,705,725,727,309,310,722,116
1,1,8.0,95,95,V,82,V,V,V,2,V,183,2,V,181,95,V,V,V,V,V,33,2,V,225,V,275,113,V,229,267,275,116,225,126,116,82,82,95,225,82
1,2,8.5,95,95,V,82,V,V,V,2,V,183,2,V,181,95,V,V,V,V,V,33,2,V,225,V,275,113,V,229,267,275,116,225,126,116,82,82,95,225,82
1,3,9.0,95,95,V,82,V,V,V,2,V,183,2,V,181,95,V,V,V,V,V,33,2,V,225,V,275,113,V,229,267,275,116,225,126,116,82,82,95,225,82
1,4,9.5,95,95,V,82,V,V,V,2,V,183,2,V,181,95,V,V,V,V,V,33,2,V,225,V,275,113,V,229,267,275,116,225,V,116,82,82,95,225,82
1,5,10.0,95,95,V,82,V,V,V,2,V,183,2,V,181,95,V,V,106,V,V,33,2,V,225,V,106,113,V,229,267,V,116,225,V,116,82,82,95,225,82
1,6,10.5,95,95,V,82,V,V,V,2,V,183,2,V,181,95,V,V,106,V,V,33,2,V,225,V,106,113,V,229,267,V,116,225,V,116,82,82,95,225,82
1,7,11.0,78,78,V,82,V,V,V,2,V,183,2,V,181,V,V,V,106,V,V,33,2,V,225,40,106,113,V,229,267,40,116,225,V,116,82,82,40,225,82
1,8,11.5,78,78,V,82,V,V,V,2,V,183,2,V,181,V,V,V,106,V,V,33,2,V,225,40,106,113,V,229,267,40,116,225,V,116,82,82,40,225,82
1,9,12.0,78,78,V,V,182,V,V,V,V,79,V,V,159,V,V,245,106,V,V,66,V,V,V,40,106,79,79,V,48,40,217,182,217,182,245,217,40,217,182
1,10,12.5,78,78,V,V,182,V,V,V,V,79,V,V,159,V,V,245,106,V,V,66,V,V,V,40,106,79,79,V,48,40,217,182,217,182,245,217,40,217,182
1,11,13.0,78,78,V,V,182,V,V,V,V,79,V,V,159,V,V,245,106,V,V,66,V,V,V,40,106,79,79,V,48,40,217,182,217,182,245,217,40,217,182
1,12,13.5,78,78,V,V,182,V,V,V,V,79,V,V,159,V,V,245,106,V,V,66,V,V,V,40,106,79,79,V,48,40,217,182,217,182,245,217,40,217,182
