generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.42,8.7029,8.4889,45,50,400
2,322.00,345.13,9.0571,8.4715,47,50,701
3,294.00,365.57,9.8371,8.9869,46,50,2108
4,329.00,408.10,10.0000,9.2817,48,50,3572
5,346.00,421.54,10.1400,9.2936,48,50,4731
6,381.00,426.06,10.0886,9.2511,48,50,5923
7,405.00,463.43,10.4371,9.3995,47,50,7209
8,421.00,476.10,10.3800,9.5211,40,50,8667
9,449.00,489.02,10.3914,9.6547,42,50,9952
10,459.00,493.95,10.1086,9.6139,40,50,11903
11,464.00,500.40,10.2600,9.7319,45,50,13610
12,468.00,498.68,10.2857,9.6792,37,50,15251
13,480.00,502.62,10.3286,9.7962,37,50,16548
14,473.00,499.00,10.3514,9.4912,26,50,18545
15,482.00,510.04,10.0457,9.4837,24,50,20088
16,483.00,515.05,10.4486,9.7799,38,50,21566
17,486.00,514.82,10.3429,9.7417,28,50,22749
18,498.00,515.94,10.3486,9.6464,17,50,24169
19,491.00,517.13,10.4486,9.8507,15,50,25271
20,497.00,519.00,10.4257,10.0325,19,50,26480
21,502.00,520.78,10.5943,9.9022,18,50,27540
22,501.00,537.46,10.5714,10.2211,13,50,28705
23,501.00,530.14,10.6229,10.0495,22,50,29757
24,497.00,520.00,10.5543,9.9582,16,50,30731
25,484.00,512.20,10.4143,9.9557,25,50,31644
26,478.00,511.76,10.8143,9.8246,37,50,32511
27,485.00,512.93,10.6171,9.9285,45,50,33367
28,493.00,517.31,10.9029,10.1015,35,50,34333
29,501.00,520.38,11.0286,10.0988,37,50,35147
30,499.00,525.48,10.5771,10.1056,42,50,35932
31,493.00,522.91,10.7457,10.1397,45,50,36723
32,493.00,512.54,10.6086,9.9715,41,50,37531
33,498.00,520.84,10.6886,10.0385,45,50,38332
34,493.00,524.07,10.4829,10.0506,42,50,39155
35,503.00,529.30,10.7514,10.1018,40,50,39945
36,493.00,518.46,10.5629,9.9366,39,50,40734
37,499.00,512.15,10.7143,9.9513,34,50,41562
38,489.00,506.79,10.4571,9.7620,38,50,42468
39,482.00,507.89,10.4657,9.9269,37,50,43337
40,484.00,506.13,10.8571,10.0249,40,50,44147
41,492.00,508.80,10.4571,9.7496,44,50,44969
42,486.00,513.14,10.8029,9.9075,37,50,45815
43,479.00,508.12,10.6114,9.8163,41,50,46640
44,478.00,505.36,10.6486,9.9563,45,50,47469
45,481.00,505.10,10.4571,9.8751,40,50,48358
46,471.00,503.60,10.5457,9.8607,35,50,49241
47,487.00,504.15,10.8029,9.8888,41,50,50085
48,476.00,500.87,10.9029,9.8563,46,50,50932
49,477.00,500.79,10.7257,9.7762,39,50,51914
50,475.00,495.35,10.6514,9.8917,37,50,52900
51,483.00,509.23,10.7400,10.2573,31,50,53762
