generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.46,8.8714,8.5239,39,50,311
2,321.00,344.32,9.0229,8.4918,38,50,565
3,294.00,354.74,9.6057,8.9716,46,50,1768
4,323.00,390.27,9.6886,9.0328,49,50,2885
5,395.00,429.02,10.2857,9.1963,46,50,3788
6,425.00,454.36,10.3286,9.3329,47,50,4732
7,435.00,468.42,10.5171,9.4552,48,50,5696
8,461.00,480.80,10.2714,9.6377,44,50,6808
9,465.00,482.65,10.1514,9.6530,31,50,7988
10,467.00,489.51,10.3400,9.7601,39,50,9369
11,469.00,503.11,10.6571,9.9580,46,50,10667
12,477.00,509.59,10.7714,10.1250,41,50,12313
13,471.00,500.48,10.5114,9.8533,33,50,14420
14,478.00,504.47,10.4743,10.0342,34,50,16536
15,490.00,508.58,11.1229,10.0194,40,50,18170
16,488.00,507.72,10.5571,9.9476,32,50,19490
17,481.00,510.25,10.6057,9.9455,24,50,21002
18,481.00,502.69,10.6657,9.8500,29,50,22305
19,480.00,509.16,10.6314,9.9471,32,50,23584
20,487.00,517.42,10.7371,9.7816,33,50,24725
21,493.00,516.06,10.5429,9.9991,32,50,25879
22,507.00,534.00,10.8029,10.3391,13,50,26929
23,503.00,515.33,10.5229,10.0669,15,50,28025
24,493.00,515.18,10.5429,10.1439,22,50,29099
25,492.00,501.13,10.2914,9.8565,23,50,30282
26,487.00,509.30,10.7200,9.8676,23,50,31771
27,487.00,513.25,10.6086,10.0329,32,50,32955
28,487.00,505.14,10.7314,10.0828,28,50,34024
29,483.00,505.28,10.6429,9.8308,36,50,35106
30,490.00,514.97,10.5286,10.0465,36,50,36356
31,484.00,531.61,10.6743,10.2732,18,50,37613
32,495.00,544.00,10.6143,10.3726,5,50,38678
33,498.00,504.50,9.8543,9.8514,2,50,39810
34,466.00,503.88,10.4429,10.0046,25,50,40878
35,478.00,501.52,10.6486,10.1758,29,50,42038
36,474.00,505.24,10.6314,10.2378,29,50,43279
37,485.00,506.21,10.9057,10.2333,33,50,44574
38,490.00,509.36,10.9057,10.2648,28,50,45731
39,489.00,514.52,10.8943,10.3129,31,50,46875
40,496.00,518.86,10.8200,10.2474,28,50,48010
41,490.00,515.56,10.6543,10.0114,18,50,49171
42,492.00,507.13,10.6029,9.9365,24,50,50264
43,489.00,521.58,10.7229,10.3153,19,50,51267
44,491.00,511.77,10.8200,10.0593,31,50,52263
45,482.00,508.07,10.7057,9.9458,29,50,53506
46,485.00,504.56,10.7886,9.7761,39,50,54737
47,478.00,503.28,10.6600,9.8689,39,50,55966
48,490.00,505.00,10.5257,9.7401,39,50,57256
49,487.00,509.21,10.5600,9.9681,42,50,58355
50,493.00,524.23,10.9714,10.1827,40,50,59552
51,489.00,515.35,10.6343,9.9773,40,50,60507
