generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,303.64,8.7543,8.4905,39,50,358
2,323.00,350.27,9.1314,8.4801,41,50,646
3,313.00,384.53,9.5600,8.8944,43,50,2205
4,358.00,426.77,9.6714,9.1308,47,50,3863
5,402.00,447.16,9.9629,9.3645,50,50,4963
6,429.00,459.68,10.1429,9.4095,38,50,5925
7,446.00,479.32,10.5600,9.7158,44,50,6985
8,453.00,484.08,10.4514,9.6741,40,50,7963
9,463.00,488.68,10.9771,9.7998,40,50,8903
10,469.00,492.43,10.5629,9.7179,23,50,9774
11,475.00,492.06,10.7914,10.0196,16,50,10671
12,477.00,509.94,10.6629,10.1128,17,50,11538
13,476.00,501.90,10.6571,9.7466,29,50,12411
14,476.00,495.85,10.7543,9.7974,13,50,13279
15,476.00,500.53,10.5886,9.9379,15,50,14106
16,482.00,492.35,10.3343,9.7284,20,50,14982
17,478.00,500.25,10.6257,9.8034,32,50,15800
18,487.00,511.33,10.5943,10.0771,43,50,16575
19,496.00,520.55,10.5686,10.0297,33,50,17346
20,495.00,517.68,10.2857,10.0207,25,50,18132
21,494.00,519.27,10.7171,10.1709,22,50,18922
22,493.00,510.88,10.2943,9.9586,24,50,19692
23,483.00,505.00,10.7029,9.9466,26,50,20484
24,480.00,508.88,10.4000,9.8970,26,50,21273
25,495.00,513.74,10.2886,9.8289,23,50,22049
26,491.00,518.50,10.6200,10.0718,24,50,22827
27,498.00,520.07,10.4686,10.1861,15,50,23583
28,495.00,514.63,10.5914,10.1026,19,50,24390
29,488.00,510.94,10.4886,10.1323,16,50,25202
30,492.00,509.00,10.4171,10.3210,3,50,26033
31,526.00,535.00,10.5771,10.4994,5,50,26859
32,493.00,505.38,10.1114,9.8032,8,50,27674
33,525.00,528.75,10.5743,10.5129,4,50,28495
34,503.00,517.00,10.5743,10.3062,6,50,29316
35,493.00,515.67,10.6114,10.2412,12,50,30180
36,490.00,505.39,11.0229,10.0260,18,50,31072
37,486.00,502.70,10.4743,10.0255,23,50,31999
38,490.00,507.74,10.5657,10.1887,23,50,32972
39,483.00,509.25,10.4743,10.2265,24,50,33877
40,484.00,502.13,10.6600,9.8106,31,50,34802
41,482.00,505.52,10.8686,10.1924,31,50,35782
42,480.00,502.14,10.8543,10.1481,36,50,36760
43,481.00,509.80,11.1657,10.2951,46,50,37732
44,481.00,504.39,10.8229,10.1116,46,50,38774
45,480.00,498.81,10.7229,10.1199,37,50,39756
46,482.00,499.65,10.5971,9.9819,26,50,40708
47,486.00,509.88,11.2229,10.3367,34,50,41693
48,482.00,502.69,10.7486,10.1684,42,50,42667
49,475.00,506.68,10.7486,10.1962,44,50,43686
50,483.00,514.12,10.6171,10.0430,42,50,44658
51,481.00,507.73,10.7200,10.0916,44,50,45565
