generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,303.29,8.6429,8.5129,38,50,311
2,323.00,340.86,8.9514,8.3327,35,50,583
3,323.00,383.39,9.8343,8.9434,28,50,1849
4,358.00,430.40,10.1686,9.3545,45,50,3071
5,381.00,447.34,10.1514,9.4023,41,50,4063
6,436.00,466.71,10.3229,9.2548,42,50,4982
7,446.00,475.89,10.2257,9.3594,37,50,5941
8,466.00,491.48,10.2286,9.6656,23,50,6857
9,476.00,497.69,10.1600,9.7164,26,50,7778
10,479.00,507.42,10.1943,9.8799,24,50,8705
11,479.00,495.64,10.3457,9.7304,14,50,9625
12,481.00,515.45,10.7714,10.0601,20,50,10520
13,489.00,508.92,10.4514,9.9841,25,50,11408
14,484.00,506.73,10.7657,10.0085,26,50,12289
15,478.00,515.38,10.5143,10.1151,39,50,13123
16,486.00,508.41,10.9714,10.1409,32,50,13952
17,490.00,524.38,10.5486,10.1988,37,50,14769
18,494.00,514.48,10.6943,9.9623,25,50,15568
19,491.00,523.42,10.6486,10.0618,26,50,16371
20,495.00,504.00,11.0000,10.0611,13,50,17203
21,492.00,504.73,10.5571,10.0608,11,50,18010
22,488.00,507.00,10.5486,9.7990,11,50,18780
23,499.00,518.12,10.6829,9.9493,26,50,19546
24,488.00,512.17,10.7571,9.8522,18,50,20310
25,492.00,531.40,10.8371,10.3840,10,50,21091
26,490.00,518.61,10.8657,10.2757,18,50,21859
27,484.00,515.42,10.5514,10.0717,12,50,22665
28,500.00,522.29,10.6200,10.1857,24,50,23527
29,490.00,511.18,10.7771,10.1313,38,50,24418
30,494.00,512.40,10.5257,9.8240,35,50,25429
31,492.00,506.00,10.5114,9.6968,24,50,26332
32,495.00,517.07,10.4257,10.0065,29,50,27207
33,495.00,517.65,10.8200,10.1466,43,50,28035
34,487.00,515.22,11.0229,10.4252,36,50,28903
35,481.00,514.20,10.7400,10.2149,20,50,29777
36,485.00,517.36,10.6143,10.1496,22,50,30670
37,491.00,512.41,10.8429,10.1086,27,50,31569
38,490.00,507.17,10.5143,9.9422,36,50,32447
39,491.00,508.18,10.3829,9.9950,28,50,33338
40,490.00,501.82,10.8314,10.0115,38,50,34255
41,479.00,505.81,10.8171,10.1313,36,50,35139
42,484.00,510.87,10.5343,10.0259,15,50,36011
43,486.00,522.92,10.7114,10.2653,38,50,36889
44,487.00,516.83,10.7400,10.2491,30,50,37807
45,484.00,504.54,10.5829,9.8608,26,50,38667
46,481.00,503.86,10.6543,9.9819,29,50,39526
47,481.00,520.55,10.6657,10.0487,29,50,40360
48,487.00,514.26,10.7571,10.1543,23,50,41218
49,477.00,506.96,10.6543,10.1332,27,50,42064
50,481.00,501.88,10.6400,9.9600,17,50,42936
51,490.00,512.86,10.9400,10.0566,22,50,43769
