generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,300.95,8.9286,8.5409,38,50,362
2,321.00,341.93,8.9543,8.4299,40,50,650
3,319.00,351.42,9.4429,8.8690,48,50,2436
4,362.00,409.50,10.2543,9.3210,50,50,4089
5,389.00,448.06,10.1743,9.5849,50,50,5163
6,418.00,456.98,10.2029,9.5158,45,50,6258
7,433.00,470.85,10.0943,9.6106,46,50,7359
8,452.00,487.33,10.3543,9.5482,48,50,8475
9,460.00,498.42,10.3314,9.6635,48,50,9581
10,474.00,495.05,10.7286,9.6984,44,50,10653
11,468.00,503.64,10.3229,9.7102,44,50,11659
12,473.00,501.12,10.3114,9.6576,49,50,12769
13,482.00,511.13,10.9600,9.8660,46,50,13867
14,484.00,514.80,10.8857,10.2087,41,50,14904
15,492.00,515.27,10.7029,10.0185,48,50,15899
16,493.00,522.54,10.5029,10.1026,39,50,16870
17,498.00,522.37,10.6343,10.0733,41,50,17798
18,503.00,521.90,10.4143,9.9770,21,50,18793
19,503.00,528.32,10.3914,9.9910,28,50,19679
20,491.00,514.71,10.4200,9.9439,28,50,20545
21,488.00,509.33,10.6571,10.0377,36,50,21422
22,481.00,504.16,10.5657,10.0423,31,50,22307
23,485.00,504.13,10.4943,9.9972,31,50,23182
24,488.00,506.92,10.8514,10.1285,26,50,24061
25,485.00,502.48,10.8286,10.1518,23,50,24914
26,478.00,505.74,10.6771,10.2769,27,50,25839
27,484.00,509.80,10.7429,10.2991,30,50,26823
28,485.00,503.67,10.7429,10.0965,30,50,27710
29,487.00,503.79,10.7371,10.2075,33,50,28609
30,482.00,501.59,10.8143,10.1701,34,50,29522
31,482.00,504.73,10.8629,10.1802,37,50,30437
32,486.00,504.50,11.0200,10.2221,34,50,31321
33,484.00,509.24,10.7886,10.2342,41,50,32239
34,479.00,511.35,10.6457,10.1661,37,50,33293
35,492.00,509.06,10.6571,10.0304,31,50,34275
36,491.00,509.31,10.5486,10.0004,35,50,35192
37,493.00,518.53,10.7057,10.2602,19,50,36095
38,497.00,517.68,10.6143,10.0947,25,50,37002
39,490.00,522.44,10.4257,9.9825,18,50,37924
40,498.00,539.85,10.7400,10.1531,20,50,38851
41,495.00,514.11,10.7400,10.0418,19,50,39780
42,487.00,507.72,10.5971,9.9844,18,50,40752
43,479.00,501.41,10.5857,10.1306,29,50,41675
44,497.00,517.58,10.5486,10.0176,40,50,42634
45,490.00,513.21,10.8229,10.1279,38,50,43552
46,480.00,513.08,10.9314,10.0006,40,50,44426
47,490.00,522.91,10.8829,10.1935,43,50,45287
48,485.00,511.67,10.6029,10.2217,36,50,46131
49,495.00,510.91,10.6143,10.3232,33,50,46951
50,480.00,502.63,10.7743,10.1845,30,50,47834
51,487.00,512.00,11.1114,10.3962,19,50,48763
