generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,303.19,8.8886,8.5420,43,50,369
2,318.00,344.49,9.2514,8.4503,45,50,651
3,294.00,353.54,9.7143,8.9507,35,50,1871
4,323.00,401.90,9.8486,9.1610,41,50,2895
5,380.00,420.02,10.0229,9.1482,44,50,3836
6,386.00,441.73,9.9371,9.1582,45,50,4794
7,420.00,462.79,9.8800,9.3236,48,50,5743
8,435.00,460.40,9.9714,9.3222,47,50,6717
9,447.00,474.40,10.1286,9.4871,47,50,7679
10,458.00,481.70,10.1914,9.4927,37,50,8578
11,466.00,491.05,10.4057,9.6003,44,50,9486
12,465.00,491.67,10.2229,9.4080,36,50,10366
13,476.00,496.09,10.0571,9.4417,32,50,11252
14,480.00,498.36,10.2057,9.4854,28,50,12158
15,475.00,496.78,10.1600,9.3812,23,50,13025
16,485.00,500.38,10.0057,9.5223,29,50,13874
17,480.00,501.71,10.1800,9.4369,21,50,14689
18,484.00,494.00,10.2514,9.4959,14,50,15605
19,482.00,499.60,10.1629,9.5118,15,50,16473
20,492.00,508.52,10.5200,9.6674,25,50,17539
21,488.00,512.21,10.5200,9.7839,38,50,18440
22,491.00,518.90,10.5400,10.0059,42,50,19258
23,491.00,512.23,10.7771,10.0645,39,50,20064
24,491.00,510.45,10.6429,9.9699,40,50,20869
25,494.00,516.72,10.5743,10.1033,36,50,21656
26,490.00,510.53,10.4886,9.8549,40,50,22478
27,479.00,504.26,10.7229,10.1063,27,50,23294
28,487.00,505.69,10.8029,10.0559,42,50,24107
29,492.00,505.83,10.6229,9.8824,46,50,24925
30,492.00,513.74,10.8057,10.0433,42,50,25777
31,479.00,516.63,10.5971,10.1704,19,50,26626
32,496.00,515.00,10.6000,10.0555,12,50,27461
33,489.00,510.50,10.4114,10.1432,18,50,28301
34,470.00,500.12,10.6057,10.0652,33,50,29242
35,485.00,504.90,10.8314,10.2518,30,50,30116
36,484.00,509.88,10.5571,10.0874,40,50,31057
37,493.00,513.95,10.8571,10.1135,40,50,32056
38,486.00,513.84,10.9686,10.1818,43,50,32944
39,468.00,509.10,10.6771,10.0610,42,50,33861
40,481.00,507.25,10.6629,9.8709,40,50,34772
41,490.00,508.26,10.7600,10.0676,31,50,35729
42,482.00,504.48,10.6657,10.0826,31,50,36700
43,479.00,501.66,10.5429,9.9673,29,50,37686
44,471.00,501.16,10.4886,9.8371,37,50,38646
45,479.00,495.47,10.9171,9.9640,36,50,39610
46,470.00,507.18,10.3571,9.9658,39,50,40585
47,484.00,505.55,10.3971,9.9685,31,50,41531
48,486.00,502.32,10.5086,9.8812,19,50,42449
49,484.00,500.30,10.8000,10.1096,20,50,43330
50,489.00,502.70,10.5857,9.8785,23,50,44192
51,481.00,506.78,10.8771,10.0644,36,50,45025
